GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
LOCMI16194	LOCMI16194	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	5	0.208333333333	LOCMI16194	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16184	LOCMI16184	cytochrome P450	5	0.208333333333	LOCMI16184	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16170	LOCMI16170	cytochrome P450	5	0.208333333333	LOCMI16170	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16163	LOCMI16163	cytochrome P450	5	0.208333333333	LOCMI16163	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16160	LOCMI16160	cytochrome P450	5	0.208333333333	LOCMI16160	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16154	LOCMI16154	cytochrome P450	5	0.208333333333	LOCMI16154	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16135	LOCMI16135	cytochrome P450, putative	5	0.208333333333	LOCMI16135	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16132	LOCMI16132	cytochrome P450 9E1	5	0.208333333333	LOCMI16132	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16126	LOCMI16126	cytochrome P450 enzyme, CYP4C39 enzyme - green crab, common shore crab gb|AAQ93010.1| cytochrome P450 CYP4C39	5	0.208333333333	LOCMI16126	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI04667	LOCMI04667	Cytochrome P450 IPR008066; Cytochrome P450, E-class, group I, CYP1	5	0.208333333333	LOCMI04667	oxidoreductase activity // iron ion binding // oxidation-reduction process // electron carrier activity // tetrapyrrole binding
LOCMI16713	LOCMI16713	thioredoxin H-type	4	0.166666666667	LOCMI16713	organic ether metabolic process // oxidoreductase activity // cell redox homeostasis // electron carrier activity
LOCMI16226	LOCMI16226	PREDICTED: similar to cytochrome P450 CYP6BK17	4	0.166666666667	LOCMI16226	oxidoreductase activity // iron ion binding // electron carrier activity // tetrapyrrole binding
LOCMI15172	LOCMI15172	AGAP002385-PA	4	0.166666666667	LOCMI15172	iron ion binding // heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process // tetrapyrrole binding
LOCMI13987	LOCMI13987	PREDICTED: 40S ribosomal protein S19a-like	4	0.166666666667	LOCMI13987	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI13563	LOCMI13563	GH19559	4	0.166666666667	LOCMI13563	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI13545	LOCMI13545	60S ribosomal protein L8	4	0.166666666667	LOCMI13545	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI12362	LOCMI12362	39S ribosomal protein L11, mitochondrial	4	0.166666666667	LOCMI12362	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI10353	LOCMI10353	putative ribosomal protein S14	4	0.166666666667	LOCMI10353	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI09779	LOCMI09779	60S ribosomal protein L8	4	0.166666666667	LOCMI09779	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI09452	LOCMI09452	60S ribosomal protein L38	4	0.166666666667	LOCMI09452	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI09269	LOCMI09269	PREDICTED: 40S ribosomal protein S16	4	0.166666666667	LOCMI09269	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI09135	LOCMI09135	Q56FH5_LYSTE Ribosomal protein L8	4	0.166666666667	LOCMI09135	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI08528	LOCMI08528	ribosomal protein L13	4	0.166666666667	LOCMI08528	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI08029	LOCMI08029	60S ribosomal protein L38	4	0.166666666667	LOCMI08029	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI07523	LOCMI07523	B4MLT2_DROWI GK17306	4	0.166666666667	LOCMI07523	organic ether metabolic process // oxidoreductase activity // cell redox homeostasis // electron carrier activity
LOCMI07012	LOCMI07012	60S ribosomal protein L21	4	0.166666666667	LOCMI07012	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI06322	LOCMI06322	GF14155	4	0.166666666667	LOCMI06322	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI06257	LOCMI06257	PREDICTED: 40S ribosomal protein S5a-like	4	0.166666666667	LOCMI06257	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI05618	LOCMI05618	60S ribosomal protein L8	4	0.166666666667	LOCMI05618	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI05114	LOCMI05114	ribosomal protein L35	4	0.166666666667	LOCMI05114	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI04886	LOCMI04886	Protein disulfide-isomerase	4	0.166666666667	LOCMI04886	organic ether metabolic process // oxidoreductase activity // cell redox homeostasis // electron carrier activity
LOCMI04836	LOCMI04836	ribosomal protein L19e	4	0.166666666667	LOCMI04836	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI04589	LOCMI04589	PREDICTED: thioredoxin, mitochondrial-like	4	0.166666666667	LOCMI04589	organic ether metabolic process // oxidoreductase activity // cell redox homeostasis // electron carrier activity
LOCMI03823	LOCMI03823	ribosomal protein L19e	4	0.166666666667	LOCMI03823	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI02563	LOCMI02563	ribosomal protein L13	4	0.166666666667	LOCMI02563	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI02250	LOCMI02250	PREDICTED: 40S ribosomal protein S16	4	0.166666666667	LOCMI02250	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI01789	LOCMI01789	60S ribosomal protein L21	4	0.166666666667	LOCMI01789	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI01704	LOCMI01704	PREDICTED: ubiquitin-40S ribosomal protein S27a-like isoform 2	4	0.166666666667	LOCMI01704	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI00680	LOCMI00680	PREDICTED: 60S ribosomal protein L11-like	4	0.166666666667	LOCMI00680	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI00130	LOCMI00130	PREDICTED: 60S ribosomal protein L38-like	4	0.166666666667	LOCMI00130	cytoplasm // structural constituent of ribosome // cytoplasmic part // translation
LOCMI17133	LOCMI17133	adenosine deaminase, putative	3	0.125	LOCMI17133	deaminase activity // heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI16100	LOCMI16100	AGAP004616-PA	3	0.125	LOCMI16100	cytoplasm // heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI15976	LOCMI15976	cytochrome c oxidase subunit VIIA putative	3	0.125	LOCMI15976	oxidoreductase activity // cytoplasm // electron carrier activity
LOCMI15961	LOCMI15961	PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like isoform 3	3	0.125	LOCMI15961	oxidoreductase activity // cytoplasm // oxidation-reduction process
LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	3	0.125	LOCMI15853	oxidoreductase activity // cytoplasm // oxidation-reduction process
LOCMI15809	LOCMI15809	E9IZQ4_SOLIN Putative uncharacterized protein (Fragment)	3	0.125	LOCMI15809	oxidoreductase activity // cytoplasm // oxidation-reduction process
LOCMI14420	LOCMI14420	dolichyl-diphosphooligosaccharide protein glycotransferase	3	0.125	LOCMI14420	cytoplasm // carbohydrate metabolic process // cytoplasmic part
LOCMI13554	LOCMI13554	PREDICTED: peroxisomal multifunctional enzyme type 2-like isoform 2	3	0.125	LOCMI13554	oxidoreductase activity // lipid binding // oxidation-reduction process
LOCMI12559	LOCMI12559	PREDICTED: translocon-associated protein subunit gamma-like	3	0.125	LOCMI12559	cytoplasm // protein targeting // cytoplasmic part
LOCMI09120	LOCMI09120	PREDICTED: non-specific lipid-transfer protein-like isoform 1	3	0.125	LOCMI09120	oxidoreductase activity // proteolysis // lipid binding
LOCMI08784	LOCMI08784	PREDICTED: glutaredoxin-related protein 5, mitochondrial-like	3	0.125	LOCMI08784	oxidoreductase activity // cell redox homeostasis // electron carrier activity
LOCMI02150	LOCMI02150	ferritin-like precursor	3	0.125	LOCMI02150	oxidoreductase activity // iron ion binding // oxidation-reduction process
LOCMI00016	LOCMI00016	Q172F6_AEDAE Mitochondrial import receptor subunit tom20	3	0.125	LOCMI00016	cytoplasm // protein targeting // cytoplasmic part
LOCMI17138	LOCMI17138	midgut chitinase	2	0.0833333333333	LOCMI17138	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI16959	LOCMI16959	caspase	2	0.0833333333333	LOCMI16959	cysteine-type peptidase activity // proteolysis
LOCMI16469	LOCMI16469	trypsin-like serine protease	2	0.0833333333333	LOCMI16469	serine-type endopeptidase activity // proteolysis
LOCMI16360	LOCMI16360	gram negative bacteria binding protein 2	2	0.0833333333333	LOCMI16360	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI16358	LOCMI16358	D2A5W1_TRICA Putative uncharacterized protein GLEAN_15602	2	0.0833333333333	LOCMI16358	oxidoreductase activity // oxidation-reduction process
LOCMI16354	LOCMI16354	Caspase-1	2	0.0833333333333	LOCMI16354	cysteine-type peptidase activity // proteolysis
LOCMI16331	LOCMI16331	D2A5K3_TRICA Putative uncharacterized protein GLEAN_15554	2	0.0833333333333	LOCMI16331	oxidoreductase activity // oxidation-reduction process
LOCMI16284	LOCMI16284	D7ELE5_TRICA Putative uncharacterized protein	2	0.0833333333333	LOCMI16284	oxidoreductase activity // oxidation-reduction process
LOCMI16099	LOCMI16099	D6WCN0_TRICA Beta-galactosidase	2	0.0833333333333	LOCMI16099	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI16098	LOCMI16098	E9H6R5_DAPPU Putative uncharacterized protein	2	0.0833333333333	LOCMI16098	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI16066	LOCMI16066	vacuolar ATP synthase subunit S1, putative	2	0.0833333333333	LOCMI16066	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI16049	LOCMI16049	vacuolar H[+] ATPase 16kD subunit, isoform A	2	0.0833333333333	LOCMI16049	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI16027	LOCMI16027	GK21691	2	0.0833333333333	LOCMI16027	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI16007	LOCMI16007	PREDICTED: alcohol dehydrogenase class-3-like	2	0.0833333333333	LOCMI16007	oxidoreductase activity // oxidation-reduction process
LOCMI15986	LOCMI15986	RecName: Full=V-type proton ATPase subunit B; Short=V-ATPase subunit B; AltName: Full=Vacuolar proton pump subunit B emb|CAA45706.1| H(+)-transporting ATPase	2	0.0833333333333	LOCMI15986	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI15985	LOCMI15985	GF22728	2	0.0833333333333	LOCMI15985	oxidoreductase activity // oxidation-reduction process
LOCMI15974	LOCMI15974	E9GI56_DAPPU Putative uncharacterized protein	2	0.0833333333333	LOCMI15974	oxidoreductase activity // oxidation-reduction process
LOCMI15954	LOCMI15954	B3LWW4_DROAN GF16872	2	0.0833333333333	LOCMI15954	oxidoreductase activity // oxidation-reduction process
LOCMI15933	LOCMI15933	PREDICTED: similar to O-Glycosyl hydrolase family 30 protein	2	0.0833333333333	LOCMI15933	hydrolase activity, acting on glycosyl bonds // cytoplasm
LOCMI15923	LOCMI15923	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	2	0.0833333333333	LOCMI15923	oxidoreductase activity // oxidation-reduction process
LOCMI15916	LOCMI15916	B4IX89_DROGR GH14704	2	0.0833333333333	LOCMI15916	oxidoreductase activity // oxidation-reduction process
LOCMI15913	LOCMI15913	Glucosylceramidase	2	0.0833333333333	LOCMI15913	hydrolase activity, acting on glycosyl bonds // cytoplasm
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	2	0.0833333333333	LOCMI15912	oxidoreductase activity // oxidation-reduction process
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	2	0.0833333333333	LOCMI15907	oxidoreductase activity // oxidation-reduction process
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	2	0.0833333333333	LOCMI15896	oxidoreductase activity // oxidation-reduction process
LOCMI15894	LOCMI15894	vacuolar ATP synthase subunit F	2	0.0833333333333	LOCMI15894	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI15882	LOCMI15882	aldose reductase, putative	2	0.0833333333333	LOCMI15882	oxidoreductase activity // oxidation-reduction process
LOCMI15880	LOCMI15880	Q7QDK4_ANOGA AGAP003408-PA	2	0.0833333333333	LOCMI15880	oxidoreductase activity // oxidation-reduction process
LOCMI15872	LOCMI15872	delta-9 desaturase 1	2	0.0833333333333	LOCMI15872	oxidoreductase activity // oxidation-reduction process
LOCMI15870	LOCMI15870	PREDICTED: prostaglandin reductase 1-like	2	0.0833333333333	LOCMI15870	oxidoreductase activity // oxidation-reduction process
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	2	0.0833333333333	LOCMI15851	oxidoreductase activity // oxidation-reduction process
LOCMI15824	LOCMI15824	D2A4B6_TRICA Putative uncharacterized protein GLEAN_15856	2	0.0833333333333	LOCMI15824	oxidoreductase activity // oxidation-reduction process
LOCMI15819	LOCMI15819	isocitrate dehydrogenase	2	0.0833333333333	LOCMI15819	oxidoreductase activity // oxidation-reduction process
LOCMI15816	LOCMI15816	GI21278	2	0.0833333333333	LOCMI15816	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI15814	LOCMI15814	D6WBY0_TRICA Putative uncharacterized protein	2	0.0833333333333	LOCMI15814	oxidoreductase activity // oxidation-reduction process
LOCMI15801	LOCMI15801	E3WQ18_ANODA Putative uncharacterized protein	2	0.0833333333333	LOCMI15801	oxidoreductase activity // oxidation-reduction process
LOCMI15783	LOCMI15783	vacuolar proton translocating ATPase 116 kDa subunit a 1	2	0.0833333333333	LOCMI15783	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI15127	LOCMI15127	MPA3 allergen	2	0.0833333333333	LOCMI15127	serine-type endopeptidase activity // proteolysis
LOCMI15126	LOCMI15126	MPA3 allergen	2	0.0833333333333	LOCMI15126	serine-type endopeptidase activity // proteolysis
LOCMI15075	LOCMI15075	MPA3 allergen	2	0.0833333333333	LOCMI15075	serine-type endopeptidase activity // proteolysis
LOCMI15039	LOCMI15039	GD25907	2	0.0833333333333	LOCMI15039	serine-type endopeptidase activity // proteolysis
LOCMI15035	LOCMI15035	MPA3 allergen	2	0.0833333333333	LOCMI15035	serine-type endopeptidase activity // proteolysis
LOCMI14929	LOCMI14929	GK17275	2	0.0833333333333	LOCMI14929	serine-type endopeptidase activity // proteolysis
LOCMI14928	LOCMI14928	putative alcohol dehydrogenase	2	0.0833333333333	LOCMI14928	oxidoreductase activity // oxidation-reduction process
LOCMI14857	LOCMI14857	Q8T0W7_9NEOP Beta-glucosidase	2	0.0833333333333	LOCMI14857	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI14856	LOCMI14856	beta-glucosidase	2	0.0833333333333	LOCMI14856	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI14720	LOCMI14720	PREDICTED: multifunctional protein ADE2-like	2	0.0833333333333	LOCMI14720	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI14699	LOCMI14699	PREDICTED: eukaryotic translation initiation factor 2 subunit 1-like	2	0.0833333333333	LOCMI14699	cytoplasm // translation
LOCMI14534	LOCMI14534	beta1-tubulin	2	0.0833333333333	LOCMI14534	cellular component assembly // macromolecular complex subunit organization
LOCMI13901	LOCMI13901	beta-glucosidase	2	0.0833333333333	LOCMI13901	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI13837	LOCMI13837	tubulin alpha	2	0.0833333333333	LOCMI13837	cellular component assembly // macromolecular complex subunit organization
LOCMI13812	LOCMI13812	PREDICTED: l-xylulose reductase-like	2	0.0833333333333	LOCMI13812	oxidoreductase activity // oxidation-reduction process
LOCMI13553	LOCMI13553	Q2F5V9_BOMMO Signal sequence receptor beta subunit	2	0.0833333333333	LOCMI13553	cytoplasm // cytoplasmic part
LOCMI13327	LOCMI13327	AGAP005990-PA	2	0.0833333333333	LOCMI13327	cytoplasm // lipid binding
LOCMI13149	LOCMI13149	PREDICTED: cytochrome b5 domain-containing protein 1-like	2	0.0833333333333	LOCMI13149	iron ion binding // tetrapyrrole binding
LOCMI12995	LOCMI12995	B4LMT3_DROVI GJ21805	2	0.0833333333333	LOCMI12995	oxidoreductase activity // oxidation-reduction process
LOCMI12965	LOCMI12965	serine protease	2	0.0833333333333	LOCMI12965	serine-type endopeptidase activity // proteolysis
LOCMI12589	LOCMI12589	B0XBQ7_CULQU FixR	2	0.0833333333333	LOCMI12589	oxidoreductase activity // oxidation-reduction process
LOCMI12294	LOCMI12294	PREDICTED: trypsin-3	2	0.0833333333333	LOCMI12294	serine-type endopeptidase activity // proteolysis
LOCMI12292	LOCMI12292	trypsin	2	0.0833333333333	LOCMI12292	serine-type endopeptidase activity // proteolysis
LOCMI12064	LOCMI12064	Q640J1_XENLA LOC494661 protein	2	0.0833333333333	LOCMI12064	oxidoreductase activity // oxidation-reduction process
LOCMI11966	LOCMI11966	B0XBQ6_CULQU Serine 3-dehydrogenase	2	0.0833333333333	LOCMI11966	oxidoreductase activity // oxidation-reduction process
LOCMI11840	LOCMI11840	Q7PX39_ANOGA AGAP001199-PA	2	0.0833333333333	LOCMI11840	serine-type endopeptidase activity // proteolysis
LOCMI11839	LOCMI11839	chymotrypsin-like proteinase 6D precursor	2	0.0833333333333	LOCMI11839	serine-type endopeptidase activity // proteolysis
LOCMI11838	LOCMI11838	Q17030_ANOGA Serine protease	2	0.0833333333333	LOCMI11838	serine-type endopeptidase activity // proteolysis
LOCMI11837	LOCMI11837	serine-type enodpeptidase, putative	2	0.0833333333333	LOCMI11837	serine-type endopeptidase activity // proteolysis
LOCMI11836	LOCMI11836	Q17030_ANOGA Serine protease	2	0.0833333333333	LOCMI11836	serine-type endopeptidase activity // proteolysis
LOCMI11833	LOCMI11833	B0X1E9_CULQU Chymotrypsin A	2	0.0833333333333	LOCMI11833	serine-type endopeptidase activity // proteolysis
LOCMI11832	LOCMI11832	Q7PW17_ANOGA AGAP009121-PA	2	0.0833333333333	LOCMI11832	serine-type endopeptidase activity // proteolysis
LOCMI11820	LOCMI11820	beta-glucosidase	2	0.0833333333333	LOCMI11820	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI11763	LOCMI11763	PREDICTED: translocon-associated protein subunit alpha-like	2	0.0833333333333	LOCMI11763	cytoplasm // cytoplasmic part
LOCMI11330	LOCMI11330	Spore germination protein yaaH, putative	2	0.0833333333333	LOCMI11330	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI11218	LOCMI11218	PREDICTED: iron-sulfur protein NUBPL-like	2	0.0833333333333	LOCMI11218	oxidoreductase activity // oxidation-reduction process
LOCMI11009	LOCMI11009	Q6RUR3_GRYOR Putative alcohol dehydrogenase	2	0.0833333333333	LOCMI11009	oxidoreductase activity // oxidation-reduction process
LOCMI10976	LOCMI10976	PREDICTED: prostaglandin reductase 1-like	2	0.0833333333333	LOCMI10976	oxidoreductase activity // oxidation-reduction process
LOCMI10846	LOCMI10846	PREDICTED: epidermal retinol dehydrogenase 2-like	2	0.0833333333333	LOCMI10846	oxidoreductase activity // oxidation-reduction process
LOCMI10636	LOCMI10636	N-acetylglucosamine-6-sulfatase precursor, putative	2	0.0833333333333	LOCMI10636	cytoplasm // carbohydrate metabolic process
LOCMI10395	LOCMI10395	Q06DG1_ANOFN Actin-related protein 2/3 complex subunit 5	2	0.0833333333333	LOCMI10395	cellular component assembly // macromolecular complex subunit organization
LOCMI10225	LOCMI10225	beta1-tubulin	2	0.0833333333333	LOCMI10225	cellular component assembly // macromolecular complex subunit organization
LOCMI09724	LOCMI09724	beta1-tubulin	2	0.0833333333333	LOCMI09724	cellular component assembly // macromolecular complex subunit organization
LOCMI09715	LOCMI09715	Q28GY1_XENTR Novel protein containing short chain dehydrogenase domain	2	0.0833333333333	LOCMI09715	oxidoreductase activity // oxidation-reduction process
LOCMI09712	LOCMI09712	PREDICTED: similar to oxidoreductase	2	0.0833333333333	LOCMI09712	oxidoreductase activity // oxidation-reduction process
LOCMI09623	LOCMI09623	AGAP007285-PA	2	0.0833333333333	LOCMI09623	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI09622	LOCMI09622	Q16S75_AEDAE Alpha-l-fucosidase	2	0.0833333333333	LOCMI09622	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI09424	LOCMI09424	cathepsin C	2	0.0833333333333	LOCMI09424	cysteine-type peptidase activity // proteolysis
LOCMI09283	LOCMI09283	beta-hexosaminidase beta chain precursor, putative	2	0.0833333333333	LOCMI09283	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI09250	LOCMI09250	AGAP008730-PA	2	0.0833333333333	LOCMI09250	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI09094	LOCMI09094	eukaryotic translation initiation factor 4E type, putative	2	0.0833333333333	LOCMI09094	cytoplasm // translation
LOCMI08944	LOCMI08944	serine protease-like protein	2	0.0833333333333	LOCMI08944	serine-type endopeptidase activity // proteolysis
LOCMI08942	LOCMI08942	serine protease-like protein	2	0.0833333333333	LOCMI08942	serine-type endopeptidase activity // proteolysis
LOCMI08912	LOCMI08912	beta-glucosidase	2	0.0833333333333	LOCMI08912	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI08911	LOCMI08911	beta-glucosidase	2	0.0833333333333	LOCMI08911	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI08786	LOCMI08786	beta-glucosidase	2	0.0833333333333	LOCMI08786	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI08721	LOCMI08721	MPA3 allergen	2	0.0833333333333	LOCMI08721	serine-type endopeptidase activity // proteolysis
LOCMI08345	LOCMI08345	PREDICTED: uroporphyrinogen decarboxylase-like	2	0.0833333333333	LOCMI08345	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI08260	LOCMI08260	dipeptidyl-peptidase 1	2	0.0833333333333	LOCMI08260	cysteine-type peptidase activity // proteolysis
LOCMI08259	LOCMI08259	cathepsin C	2	0.0833333333333	LOCMI08259	cysteine-type peptidase activity // proteolysis
LOCMI08258	LOCMI08258	cathepsin C	2	0.0833333333333	LOCMI08258	cysteine-type peptidase activity // proteolysis
LOCMI08257	LOCMI08257	cathepsin C	2	0.0833333333333	LOCMI08257	cysteine-type peptidase activity // proteolysis
LOCMI08135	LOCMI08135	vacuolar proton ATPase	2	0.0833333333333	LOCMI08135	heterocycle biosynthetic process // cellular nitrogen compound biosynthetic process
LOCMI08072	LOCMI08072	GF18086	2	0.0833333333333	LOCMI08072	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI07568	LOCMI07568	AGAP007475-PA	2	0.0833333333333	LOCMI07568	oxidoreductase activity // oxidation-reduction process
LOCMI07520	LOCMI07520	C3ZW05_BRAFL Putative uncharacterized protein	2	0.0833333333333	LOCMI07520	oxidoreductase activity // oxidation-reduction process
LOCMI07517	LOCMI07517	serine protease 48 precursor	2	0.0833333333333	LOCMI07517	serine-type endopeptidase activity // proteolysis
LOCMI07290	LOCMI07290	female reproductive tract protease GLEANR_897	2	0.0833333333333	LOCMI07290	serine-type endopeptidase activity // proteolysis
LOCMI07248	LOCMI07248	serine protease-like protein	2	0.0833333333333	LOCMI07248	serine-type endopeptidase activity // proteolysis
LOCMI07236	LOCMI07236	serine protease-like protein	2	0.0833333333333	LOCMI07236	serine-type endopeptidase activity // proteolysis
LOCMI07234	LOCMI07234	PREDICTED: transmembrane protease serine 9-like	2	0.0833333333333	LOCMI07234	serine-type endopeptidase activity // proteolysis
LOCMI07206	LOCMI07206	beta-glucosidase	2	0.0833333333333	LOCMI07206	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
LOCMI07182	LOCMI07182	Q9VXM4_DROME CG9066	2	0.0833333333333	LOCMI07182	iron ion binding // tetrapyrrole binding
LOCMI07086	LOCMI07086	PREDICTED: venom protease	2	0.0833333333333	LOCMI07086	serine-type endopeptidase activity // proteolysis
LOCMI07021	LOCMI07021	Q8T0W7_9NEOP Beta-glucosidase	2	0.0833333333333	LOCMI07021	hydrolase activity, acting on glycosyl bonds // carbohydrate metabolic process
