GeneID	Symbol	Description	UID-str	parent GOID	GO Name
LOCMI16469	LOCMI16469	trypsin-like serine protease	LOCMI16469	GO:0004252	serine-type endopeptidase activity
LOCMI06766	LOCMI06766	PREDICTED: trypsin-3	LOCMI06766	GO:0004252	serine-type endopeptidase activity
LOCMI08942	LOCMI08942	serine protease-like protein	LOCMI08942	GO:0004252	serine-type endopeptidase activity
LOCMI03452	LOCMI03452	Plasma kallikrein	LOCMI03452	GO:0004252	serine-type endopeptidase activity
LOCMI11840	LOCMI11840	Q7PX39_ANOGA AGAP001199-PA	LOCMI11840	GO:0004252	serine-type endopeptidase activity
LOCMI06650	LOCMI06650	PREDICTED: similar to putative serine proteinase	LOCMI06650	GO:0004252	serine-type endopeptidase activity
LOCMI02655	LOCMI02655	PREDICTED: trypsin-1-like	LOCMI02655	GO:0004252	serine-type endopeptidase activity
LOCMI04023	LOCMI04023	serine protease-like protein	LOCMI04023	GO:0004252	serine-type endopeptidase activity
LOCMI05753	LOCMI05753	PREDICTED: rhomboid-related protein 3-like isoform 1	LOCMI05753	GO:0004252	serine-type endopeptidase activity
LOCMI12965	LOCMI12965	serine protease	LOCMI12965	GO:0004252	serine-type endopeptidase activity
LOCMI06844	LOCMI06844	Q7PX39_ANOGA AGAP001199-PA	LOCMI06844	GO:0004252	serine-type endopeptidase activity
LOCMI12292	LOCMI12292	trypsin	LOCMI12292	GO:0004252	serine-type endopeptidase activity
LOCMI07236	LOCMI07236	serine protease-like protein	LOCMI07236	GO:0004252	serine-type endopeptidase activity
LOCMI00045	LOCMI00045	GK23995	LOCMI00045	GO:0004252	serine-type endopeptidase activity
LOCMI15039	LOCMI15039	GD25907	LOCMI15039	GO:0004252	serine-type endopeptidase activity
LOCMI15075	LOCMI15075	MPA3 allergen	LOCMI15075	GO:0004252	serine-type endopeptidase activity
LOCMI07086	LOCMI07086	PREDICTED: venom protease	LOCMI07086	GO:0004252	serine-type endopeptidase activity
LOCMI15035	LOCMI15035	MPA3 allergen	LOCMI15035	GO:0004252	serine-type endopeptidase activity
LOCMI07248	LOCMI07248	serine protease-like protein	LOCMI07248	GO:0004252	serine-type endopeptidase activity
LOCMI01782	LOCMI01782	PREDICTED: similar to serine protease 13	LOCMI01782	GO:0004252	serine-type endopeptidase activity
LOCMI05091	LOCMI05091	jonah 74E, isoform A	LOCMI05091	GO:0004252	serine-type endopeptidase activity
LOCMI02592	LOCMI02592	Q176U7_AEDAE Putative uncharacterized protein	LOCMI02592	GO:0004252	serine-type endopeptidase activity
LOCMI05428	LOCMI05428	PREDICTED: kallikrein-8-like	LOCMI05428	GO:0004252	serine-type endopeptidase activity
LOCMI15127	LOCMI15127	MPA3 allergen	LOCMI15127	GO:0004252	serine-type endopeptidase activity
LOCMI15126	LOCMI15126	MPA3 allergen	LOCMI15126	GO:0004252	serine-type endopeptidase activity
LOCMI07517	LOCMI07517	serine protease 48 precursor	LOCMI07517	GO:0004252	serine-type endopeptidase activity
LOCMI05682	LOCMI05682	Trypsin-1	LOCMI05682	GO:0004252	serine-type endopeptidase activity
LOCMI03633	LOCMI03633	PREDICTED: similar to chymotrypsin 1	LOCMI03633	GO:0004252	serine-type endopeptidase activity
LOCMI13837	LOCMI13837	tubulin alpha	LOCMI13837	GO:0022607	cellular component assembly
LOCMI03091	LOCMI03091	arp2/3 complex 21 kd subunit	LOCMI03091	GO:0022607	cellular component assembly
LOCMI14534	LOCMI14534	beta1-tubulin	LOCMI14534	GO:0022607	cellular component assembly
LOCMI03396	LOCMI03396	beta1-tubulin	LOCMI03396	GO:0022607	cellular component assembly
LOCMI10395	LOCMI10395	Q06DG1_ANOFN Actin-related protein 2/3 complex subunit 5	LOCMI10395	GO:0022607	cellular component assembly
LOCMI09724	LOCMI09724	beta1-tubulin	LOCMI09724	GO:0022607	cellular component assembly
LOCMI10225	LOCMI10225	beta1-tubulin	LOCMI10225	GO:0022607	cellular component assembly
LOCMI06399	LOCMI06399	actin	LOCMI06399	GO:0022607	cellular component assembly
LOCMI13837	LOCMI13837	tubulin alpha	LOCMI13837	GO:0043933	macromolecular complex subunit organization
LOCMI03091	LOCMI03091	arp2/3 complex 21 kd subunit	LOCMI03091	GO:0043933	macromolecular complex subunit organization
LOCMI14534	LOCMI14534	beta1-tubulin	LOCMI14534	GO:0043933	macromolecular complex subunit organization
LOCMI03396	LOCMI03396	beta1-tubulin	LOCMI03396	GO:0043933	macromolecular complex subunit organization
LOCMI10395	LOCMI10395	Q06DG1_ANOFN Actin-related protein 2/3 complex subunit 5	LOCMI10395	GO:0043933	macromolecular complex subunit organization
LOCMI09724	LOCMI09724	beta1-tubulin	LOCMI09724	GO:0043933	macromolecular complex subunit organization
LOCMI10225	LOCMI10225	beta1-tubulin	LOCMI10225	GO:0043933	macromolecular complex subunit organization
LOCMI06399	LOCMI06399	actin	LOCMI06399	GO:0043933	macromolecular complex subunit organization
LOCMI09249	LOCMI09249	protein disulfide-isomerase	LOCMI09249	GO:0018904	organic ether metabolic process
LOCMI13438	LOCMI13438	Protein disulfide-isomerase	LOCMI13438	GO:0018904	organic ether metabolic process
LOCMI04589	LOCMI04589	PREDICTED: thioredoxin, mitochondrial-like	LOCMI04589	GO:0018904	organic ether metabolic process
LOCMI07523	LOCMI07523	B4MLT2_DROWI GK17306	LOCMI07523	GO:0018904	organic ether metabolic process
LOCMI04886	LOCMI04886	Protein disulfide-isomerase	LOCMI04886	GO:0018904	organic ether metabolic process
LOCMI16713	LOCMI16713	thioredoxin H-type	LOCMI16713	GO:0018904	organic ether metabolic process
LOCMI00796	LOCMI00796	beta-1,4-endoglucanase	LOCMI00796	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI14856	LOCMI14856	beta-glucosidase	LOCMI14856	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI14857	LOCMI14857	Q8T0W7_9NEOP Beta-glucosidase	LOCMI14857	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI00530	LOCMI00530	Glycoside hydrolase, family 1	LOCMI00530	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI01772	LOCMI01772	beta-glucosidase	LOCMI01772	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI08786	LOCMI08786	beta-glucosidase	LOCMI08786	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI00534	LOCMI00534	Q8T0W7_9NEOP Beta-glucosidase	LOCMI00534	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05299	LOCMI05299	beta-glucosidase	LOCMI05299	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI09283	LOCMI09283	beta-hexosaminidase beta chain precursor, putative	LOCMI09283	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03125	LOCMI03125	GK14321	LOCMI03125	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05300	LOCMI05300	beta-glucosidase	LOCMI05300	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI09623	LOCMI09623	AGAP007285-PA	LOCMI09623	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI09622	LOCMI09622	Q16S75_AEDAE Alpha-l-fucosidase	LOCMI09622	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI13901	LOCMI13901	beta-glucosidase	LOCMI13901	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05935	LOCMI05935	beta-glucosidase	LOCMI05935	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI02464	LOCMI02464	B4PBQ2_DROYA GE13860	LOCMI02464	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI16098	LOCMI16098	E9H6R5_DAPPU Putative uncharacterized protein	LOCMI16098	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI16099	LOCMI16099	D6WCN0_TRICA Beta-galactosidase	LOCMI16099	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI04397	LOCMI04397	GK14321	LOCMI04397	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05086	LOCMI05086	Q28WJ8_DROPS GA13505	LOCMI05086	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI08072	LOCMI08072	GF18086	LOCMI08072	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI01100	LOCMI01100	Q8T0W7_9NEOP Beta-glucosidase	LOCMI01100	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI04924	LOCMI04924	chitinase 5	LOCMI04924	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI04105	LOCMI04105	beta-glucosidase	LOCMI04105	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI17138	LOCMI17138	midgut chitinase	LOCMI17138	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03826	LOCMI03826	seminal fluid protein CSSFP012	LOCMI03826	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI00174	LOCMI00174	beta-glucosidase	LOCMI00174	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI06502	LOCMI06502	C3Y5B7_BRAFL Putative uncharacterized protein	LOCMI06502	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI01478	LOCMI01478	beta-glucosidase	LOCMI01478	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI01076	LOCMI01076	PREDICTED: beta-glucuronidase-like	LOCMI01076	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05451	LOCMI05451	beta-glucosidase	LOCMI05451	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI01189	LOCMI01189	beta-glucosidase	LOCMI01189	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI02469	LOCMI02469	beta-glucosidase	LOCMI02469	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI16360	LOCMI16360	gram negative bacteria binding protein 2	LOCMI16360	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03827	LOCMI03827	beta-glucosidase	LOCMI03827	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI11330	LOCMI11330	Spore germination protein yaaH, putative	LOCMI11330	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI01323	LOCMI01323	beta-1,4-endoglucanase	LOCMI01323	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05278	LOCMI05278	Lactase-phlorizin hydrolase	LOCMI05278	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI01718	LOCMI01718	beta-glucosidase	LOCMI01718	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05942	LOCMI05942	PREDICTED: similar to lysosomal alpha-mannosidase (mannosidase alpha class 2b member 1)	LOCMI05942	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05531	LOCMI05531	PREDICTED: chitotriosidase-1-like	LOCMI05531	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI08911	LOCMI08911	beta-glucosidase	LOCMI08911	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI08912	LOCMI08912	beta-glucosidase	LOCMI08912	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI11820	LOCMI11820	beta-glucosidase	LOCMI11820	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI07206	LOCMI07206	beta-glucosidase	LOCMI07206	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI02470	LOCMI02470	Lactase-phlorizin hydrolase	LOCMI02470	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03579	LOCMI03579	B9SV61_RICCO Alpha-glucosidase, putative	LOCMI03579	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI05452	LOCMI05452	beta-glucosidase	LOCMI05452	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI02318	LOCMI02318	Glycoside hydrolase, family 1 IPR017853; Glycoside hydrolase, catalytic core	LOCMI02318	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI15933	LOCMI15933	PREDICTED: similar to O-Glycosyl hydrolase family 30 protein	LOCMI15933	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03383	LOCMI03383	beta-1,4-endoglucanase	LOCMI03383	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI07021	LOCMI07021	Q8T0W7_9NEOP Beta-glucosidase	LOCMI07021	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03914	LOCMI03914	beta-glucosidase	LOCMI03914	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI16027	LOCMI16027	GK21691	LOCMI16027	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI06773	LOCMI06773	beta-1,4-endoglucanase	LOCMI06773	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI01272	LOCMI01272	PREDICTED: myrosinase 1-like isoform 2	LOCMI01272	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI15913	LOCMI15913	Glucosylceramidase	LOCMI15913	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI06775	LOCMI06775	beta-1,4-endoglucanase	LOCMI06775	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI06404	LOCMI06404	cathepsin C	LOCMI06404	GO:0008234	cysteine-type peptidase activity
LOCMI08258	LOCMI08258	cathepsin C	LOCMI08258	GO:0008234	cysteine-type peptidase activity
LOCMI16354	LOCMI16354	Caspase-1	LOCMI16354	GO:0008234	cysteine-type peptidase activity
LOCMI04479	LOCMI04479	dipeptidyl peptidase 1 precursor	LOCMI04479	GO:0008234	cysteine-type peptidase activity
LOCMI06403	LOCMI06403	cathepsin C	LOCMI06403	GO:0008234	cysteine-type peptidase activity
LOCMI04477	LOCMI04477	PREDICTED: similar to cathepsin C	LOCMI04477	GO:0008234	cysteine-type peptidase activity
LOCMI04478	LOCMI04478	cathepsin C	LOCMI04478	GO:0008234	cysteine-type peptidase activity
LOCMI09424	LOCMI09424	cathepsin C	LOCMI09424	GO:0008234	cysteine-type peptidase activity
LOCMI03132	LOCMI03132	cathepsin C	LOCMI03132	GO:0008234	cysteine-type peptidase activity
LOCMI08257	LOCMI08257	cathepsin C	LOCMI08257	GO:0008234	cysteine-type peptidase activity
LOCMI08256	LOCMI08256	cathepsin C	LOCMI08256	GO:0008234	cysteine-type peptidase activity
LOCMI08259	LOCMI08259	cathepsin C	LOCMI08259	GO:0008234	cysteine-type peptidase activity
LOCMI08261	LOCMI08261	cathepsin C	LOCMI08261	GO:0008234	cysteine-type peptidase activity
LOCMI08260	LOCMI08260	dipeptidyl-peptidase 1	LOCMI08260	GO:0008234	cysteine-type peptidase activity
LOCMI16959	LOCMI16959	caspase	LOCMI16959	GO:0008234	cysteine-type peptidase activity
LOCMI15809	LOCMI15809	E9IZQ4_SOLIN Putative uncharacterized protein (Fragment)	LOCMI15809	GO:0016491	oxidoreductase activity
LOCMI16163	LOCMI16163	cytochrome P450	LOCMI16163	GO:0016491	oxidoreductase activity
LOCMI16160	LOCMI16160	cytochrome P450	LOCMI16160	GO:0016491	oxidoreductase activity
LOCMI16358	LOCMI16358	D2A5W1_TRICA Putative uncharacterized protein GLEAN_15602	LOCMI16358	GO:0016491	oxidoreductase activity
LOCMI05702	LOCMI05702	epsilon-trimethyllysine 2-oxoglutarate dioxygenase	LOCMI05702	GO:0016491	oxidoreductase activity
LOCMI05700	LOCMI05700	GI14867	LOCMI05700	GO:0016491	oxidoreductase activity
LOCMI05701	LOCMI05701	GH12513	LOCMI05701	GO:0016491	oxidoreductase activity
LOCMI16200	LOCMI16200	PREDICTED: similar to cytochrome P450	LOCMI16200	GO:0016491	oxidoreductase activity
LOCMI10976	LOCMI10976	PREDICTED: prostaglandin reductase 1-like	LOCMI10976	GO:0016491	oxidoreductase activity
LOCMI16199	LOCMI16199	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	LOCMI16199	GO:0016491	oxidoreductase activity
LOCMI07568	LOCMI07568	AGAP007475-PA	LOCMI07568	GO:0016491	oxidoreductase activity
LOCMI16195	LOCMI16195	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	LOCMI16195	GO:0016491	oxidoreductase activity
LOCMI16194	LOCMI16194	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	LOCMI16194	GO:0016491	oxidoreductase activity
LOCMI13396	LOCMI13396	PREDICTED: lambda-crystallin homolog	LOCMI13396	GO:0016491	oxidoreductase activity
LOCMI15801	LOCMI15801	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15801	GO:0016491	oxidoreductase activity
LOCMI01539	LOCMI01539	Short-chain dehydrogenase/reductase SDR	LOCMI01539	GO:0016491	oxidoreductase activity
LOCMI16224	LOCMI16224	PREDICTED: similar to cytochrome P450	LOCMI16224	GO:0016491	oxidoreductase activity
LOCMI12064	LOCMI12064	Q640J1_XENLA LOC494661 protein	LOCMI12064	GO:0016491	oxidoreductase activity
LOCMI16170	LOCMI16170	cytochrome P450	LOCMI16170	GO:0016491	oxidoreductase activity
LOCMI15819	LOCMI15819	isocitrate dehydrogenase	LOCMI15819	GO:0016491	oxidoreductase activity
LOCMI16284	LOCMI16284	D7ELE5_TRICA Putative uncharacterized protein	LOCMI16284	GO:0016491	oxidoreductase activity
LOCMI11218	LOCMI11218	PREDICTED: iron-sulfur protein NUBPL-like	LOCMI11218	GO:0016491	oxidoreductase activity
LOCMI05499	LOCMI05499	Tetratricopeptide repeat protein 27	LOCMI05499	GO:0016491	oxidoreductase activity
LOCMI11966	LOCMI11966	B0XBQ6_CULQU Serine 3-dehydrogenase	LOCMI11966	GO:0016491	oxidoreductase activity
LOCMI16873	LOCMI16873	cytochrome P450	LOCMI16873	GO:0016491	oxidoreductase activity
LOCMI13812	LOCMI13812	PREDICTED: l-xylulose reductase-like	LOCMI13812	GO:0016491	oxidoreductase activity
LOCMI15880	LOCMI15880	Q7QDK4_ANOGA AGAP003408-PA	LOCMI15880	GO:0016491	oxidoreductase activity
LOCMI15882	LOCMI15882	aldose reductase, putative	LOCMI15882	GO:0016491	oxidoreductase activity
LOCMI16214	LOCMI16214	RecName: Full=Cytochrome P450 9e2; AltName: Full=CYPIXE2 gb|AAK69410.1|AF275640_1 cytochrome P450	LOCMI16214	GO:0016491	oxidoreductase activity
LOCMI16217	LOCMI16217	cytochrome P450 6BQ13	LOCMI16217	GO:0016491	oxidoreductase activity
LOCMI15923	LOCMI15923	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	LOCMI15923	GO:0016491	oxidoreductase activity
LOCMI02556	LOCMI02556	PREDICTED: aldose reductase-like	LOCMI02556	GO:0016491	oxidoreductase activity
LOCMI16062	LOCMI16062	GJ13165	LOCMI16062	GO:0016491	oxidoreductase activity
LOCMI08784	LOCMI08784	PREDICTED: glutaredoxin-related protein 5, mitochondrial-like	LOCMI08784	GO:0016491	oxidoreductase activity
LOCMI06507	LOCMI06507	C3Y727_BRAFL Putative uncharacterized protein	LOCMI06507	GO:0016491	oxidoreductase activity
LOCMI12589	LOCMI12589	B0XBQ7_CULQU FixR	LOCMI12589	GO:0016491	oxidoreductase activity
LOCMI16207	LOCMI16207	cytochrome P450	LOCMI16207	GO:0016491	oxidoreductase activity
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	GO:0016491	oxidoreductase activity
LOCMI02006	LOCMI02006	PREDICTED: laccase-1-like isoform 1	LOCMI02006	GO:0016491	oxidoreductase activity
LOCMI13438	LOCMI13438	Protein disulfide-isomerase	LOCMI13438	GO:0016491	oxidoreductase activity
LOCMI15954	LOCMI15954	B3LWW4_DROAN GF16872	LOCMI15954	GO:0016491	oxidoreductase activity
LOCMI00274	LOCMI00274	B4L296_DROMO GI14682	LOCMI00274	GO:0016491	oxidoreductase activity
LOCMI15870	LOCMI15870	PREDICTED: prostaglandin reductase 1-like	LOCMI15870	GO:0016491	oxidoreductase activity
LOCMI15872	LOCMI15872	delta-9 desaturase 1	LOCMI15872	GO:0016491	oxidoreductase activity
LOCMI10846	LOCMI10846	PREDICTED: epidermal retinol dehydrogenase 2-like	LOCMI10846	GO:0016491	oxidoreductase activity
LOCMI06345	LOCMI06345	Glyoxylate reductase/hydroxypyruvate reductase	LOCMI06345	GO:0016491	oxidoreductase activity
LOCMI02150	LOCMI02150	ferritin-like precursor	LOCMI02150	GO:0016491	oxidoreductase activity
LOCMI05246	LOCMI05246	Q9VJI1_DROME CG17928	LOCMI05246	GO:0016491	oxidoreductase activity
LOCMI16007	LOCMI16007	PREDICTED: alcohol dehydrogenase class-3-like	LOCMI16007	GO:0016491	oxidoreductase activity
LOCMI16126	LOCMI16126	cytochrome P450 enzyme, CYP4C39 enzyme - green crab, common shore crab gb|AAQ93010.1| cytochrome P450 CYP4C39	LOCMI16126	GO:0016491	oxidoreductase activity
LOCMI16225	LOCMI16225	cytochrome P450 9E1	LOCMI16225	GO:0016491	oxidoreductase activity
LOCMI16713	LOCMI16713	thioredoxin H-type	LOCMI16713	GO:0016491	oxidoreductase activity
LOCMI05915	LOCMI05915	alcohol dehydrogenase	LOCMI05915	GO:0016491	oxidoreductase activity
LOCMI15974	LOCMI15974	E9GI56_DAPPU Putative uncharacterized protein	LOCMI15974	GO:0016491	oxidoreductase activity
LOCMI15976	LOCMI15976	cytochrome c oxidase subunit VIIA putative	LOCMI15976	GO:0016491	oxidoreductase activity
LOCMI07523	LOCMI07523	B4MLT2_DROWI GK17306	LOCMI07523	GO:0016491	oxidoreductase activity
LOCMI07520	LOCMI07520	C3ZW05_BRAFL Putative uncharacterized protein	LOCMI07520	GO:0016491	oxidoreductase activity
LOCMI16154	LOCMI16154	cytochrome P450	LOCMI16154	GO:0016491	oxidoreductase activity
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	GO:0016491	oxidoreductase activity
LOCMI15916	LOCMI15916	B4IX89_DROGR GH14704	LOCMI15916	GO:0016491	oxidoreductase activity
LOCMI16132	LOCMI16132	cytochrome P450 9E1	LOCMI16132	GO:0016491	oxidoreductase activity
LOCMI16135	LOCMI16135	cytochrome P450, putative	LOCMI16135	GO:0016491	oxidoreductase activity
LOCMI05296	LOCMI05296	Glutamate dehydrogenase, mitochondrial	LOCMI05296	GO:0016491	oxidoreductase activity
LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	LOCMI15853	GO:0016491	oxidoreductase activity
LOCMI14928	LOCMI14928	putative alcohol dehydrogenase	LOCMI14928	GO:0016491	oxidoreductase activity
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	GO:0016491	oxidoreductase activity
LOCMI09715	LOCMI09715	Q28GY1_XENTR Novel protein containing short chain dehydrogenase domain	LOCMI09715	GO:0016491	oxidoreductase activity
LOCMI04667	LOCMI04667	Cytochrome P450 IPR008066; Cytochrome P450, E-class, group I, CYP1	LOCMI04667	GO:0016491	oxidoreductase activity
LOCMI09712	LOCMI09712	PREDICTED: similar to oxidoreductase	LOCMI09712	GO:0016491	oxidoreductase activity
LOCMI16226	LOCMI16226	PREDICTED: similar to cytochrome P450 CYP6BK17	LOCMI16226	GO:0016491	oxidoreductase activity
LOCMI15961	LOCMI15961	PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like isoform 3	LOCMI15961	GO:0016491	oxidoreductase activity
LOCMI06328	LOCMI06328	NADH dehydrogenase subunit 5	LOCMI06328	GO:0016491	oxidoreductase activity
LOCMI11009	LOCMI11009	Q6RUR3_GRYOR Putative alcohol dehydrogenase	LOCMI11009	GO:0016491	oxidoreductase activity
LOCMI12995	LOCMI12995	B4LMT3_DROVI GJ21805	LOCMI12995	GO:0016491	oxidoreductase activity
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	GO:0016491	oxidoreductase activity
LOCMI05288	LOCMI05288	putative alcohol dehydrogenase	LOCMI05288	GO:0016491	oxidoreductase activity
LOCMI15824	LOCMI15824	D2A4B6_TRICA Putative uncharacterized protein GLEAN_15856	LOCMI15824	GO:0016491	oxidoreductase activity
LOCMI04886	LOCMI04886	Protein disulfide-isomerase	LOCMI04886	GO:0016491	oxidoreductase activity
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	GO:0016491	oxidoreductase activity
LOCMI09249	LOCMI09249	protein disulfide-isomerase	LOCMI09249	GO:0016491	oxidoreductase activity
LOCMI04589	LOCMI04589	PREDICTED: thioredoxin, mitochondrial-like	LOCMI04589	GO:0016491	oxidoreductase activity
LOCMI09120	LOCMI09120	PREDICTED: non-specific lipid-transfer protein-like isoform 1	LOCMI09120	GO:0016491	oxidoreductase activity
LOCMI15814	LOCMI15814	D6WBY0_TRICA Putative uncharacterized protein	LOCMI15814	GO:0016491	oxidoreductase activity
LOCMI16331	LOCMI16331	D2A5K3_TRICA Putative uncharacterized protein GLEAN_15554	LOCMI16331	GO:0016491	oxidoreductase activity
LOCMI13554	LOCMI13554	PREDICTED: peroxisomal multifunctional enzyme type 2-like isoform 2	LOCMI13554	GO:0016491	oxidoreductase activity
LOCMI16184	LOCMI16184	cytochrome P450	LOCMI16184	GO:0016491	oxidoreductase activity
