GeneID	Symbol	Description	UID-str	parent GOID	GO Name
LOCMI01666	LOCMI01666	B4GDF1_DROPE GL11225	LOCMI01666	GO:0005975	carbohydrate metabolic process
LOCMI08521	LOCMI08521	alpha-amylase	LOCMI08521	GO:0005975	carbohydrate metabolic process
LOCMI17127	LOCMI17127	PREDICTED: chitinase-like protein Idgf4-like isoform 1	LOCMI17127	GO:0005975	carbohydrate metabolic process
LOCMI15994	LOCMI15994	Q16F38_AEDAE Pyruvate kinase	LOCMI15994	GO:0005975	carbohydrate metabolic process
LOCMI03116	LOCMI03116	AGAP011936-PA	LOCMI03116	GO:0005975	carbohydrate metabolic process
LOCMI15879	LOCMI15879	AGAP004786-PA	LOCMI15879	GO:0005975	carbohydrate metabolic process
LOCMI12795	LOCMI12795	B4NMT3_DROWI GK23202	LOCMI12795	GO:0005975	carbohydrate metabolic process
LOCMI01214	LOCMI01214	N-acetylmuramoyl-L-alanine amidase, family 2 IPR015510; Peptidoglycan recognition protein	LOCMI01214	GO:0005975	carbohydrate metabolic process
LOCMI02015	LOCMI02015	PREDICTED: chitinase-like protein Idgf4-like	LOCMI02015	GO:0005975	carbohydrate metabolic process
LOCMI03383	LOCMI03383	beta-1,4-endoglucanase	LOCMI03383	GO:0005975	carbohydrate metabolic process
LOCMI15488	LOCMI15488	glycogen synthase	LOCMI15488	GO:0005975	carbohydrate metabolic process
LOCMI16029	LOCMI16029	phosphoglucomutase	LOCMI16029	GO:0005975	carbohydrate metabolic process
LOCMI06773	LOCMI06773	beta-1,4-endoglucanase	LOCMI06773	GO:0005975	carbohydrate metabolic process
LOCMI15947	LOCMI15947	PREDICTED: pyruvate carboxylase, mitochondrial-like isoform 1	LOCMI15947	GO:0005975	carbohydrate metabolic process
LOCMI15924	LOCMI15924	PREDICTED: pyruvate kinase-like isoform 2	LOCMI15924	GO:0005975	carbohydrate metabolic process
LOCMI06775	LOCMI06775	beta-1,4-endoglucanase	LOCMI06775	GO:0005975	carbohydrate metabolic process
LOCMI10884	LOCMI10884	Chorion peroxidase precursor, putative	LOCMI10884	GO:0046906	tetrapyrrole binding
LOCMI08967	LOCMI08967	peroxidasin	LOCMI08967	GO:0046906	tetrapyrrole binding
LOCMI16124	LOCMI16124	cytochrome P-450, putative	LOCMI16124	GO:0046906	tetrapyrrole binding
LOCMI16169	LOCMI16169	cytochrome P450	LOCMI16169	GO:0046906	tetrapyrrole binding
LOCMI16176	LOCMI16176	cytochrome P450	LOCMI16176	GO:0046906	tetrapyrrole binding
LOCMI03281	LOCMI03281	Q16FH6_AEDAE Putative uncharacterized protein	LOCMI03281	GO:0046906	tetrapyrrole binding
LOCMI16197	LOCMI16197	cytochrome P450	LOCMI16197	GO:0046906	tetrapyrrole binding
LOCMI16194	LOCMI16194	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	LOCMI16194	GO:0046906	tetrapyrrole binding
LOCMI16156	LOCMI16156	RecName: Full=Cytochrome P450 6k1; AltName: Full=CYPVIK1 gb|AAK57914.1|AF281328_1 cytochrome P450 CYP6K1	LOCMI16156	GO:0046906	tetrapyrrole binding
LOCMI16155	LOCMI16155	ecdysone 20 hydroxylase	LOCMI16155	GO:0046906	tetrapyrrole binding
LOCMI05775	LOCMI05775	Chorion peroxidase precursor, putative	LOCMI05775	GO:0046906	tetrapyrrole binding
LOCMI16208	LOCMI16208	PREDICTED: probable cytochrome P450 6a13	LOCMI16208	GO:0046906	tetrapyrrole binding
LOCMI16175	LOCMI16175	cytochrome P450	LOCMI16175	GO:0046906	tetrapyrrole binding
LOCMI16138	LOCMI16138	PREDICTED: similar to cytochrome P450	LOCMI16138	GO:0046906	tetrapyrrole binding
LOCMI16262	LOCMI16262	E0VA57_PEDHC Putative uncharacterized protein	LOCMI16262	GO:0046906	tetrapyrrole binding
LOCMI16264	LOCMI16264	PREDICTED: peroxidase-like isoform 1	LOCMI16264	GO:0046906	tetrapyrrole binding
LOCMI05040	LOCMI05040	Chorion peroxidase precursor, putative	LOCMI05040	GO:0046906	tetrapyrrole binding
LOCMI14948	LOCMI14948	PREDICTED: similar to peroxidasin	LOCMI14948	GO:0046906	tetrapyrrole binding
LOCMI16179	LOCMI16179	cytochrome p450	LOCMI16179	GO:0046906	tetrapyrrole binding
LOCMI16178	LOCMI16178	PREDICTED: probable cytochrome P450 49a1-like	LOCMI16178	GO:0046906	tetrapyrrole binding
LOCMI16136	LOCMI16136	Cytochrome P450 4g15	LOCMI16136	GO:0046906	tetrapyrrole binding
LOCMI01033	LOCMI01033	B0WXB4_CULQU Oxidase/peroxidase	LOCMI01033	GO:0046906	tetrapyrrole binding
LOCMI04667	LOCMI04667	Cytochrome P450 IPR008066; Cytochrome P450, E-class, group I, CYP1	LOCMI04667	GO:0046906	tetrapyrrole binding
LOCMI16873	LOCMI16873	cytochrome P450	LOCMI16873	GO:0046906	tetrapyrrole binding
LOCMI11162	LOCMI11162	Q16LY3_AEDAE Oxidase/peroxidase	LOCMI11162	GO:0046906	tetrapyrrole binding
LOCMI11161	LOCMI11161	PREDICTED: chorion peroxidase-like	LOCMI11161	GO:0046906	tetrapyrrole binding
LOCMI16210	LOCMI16210	cytochrome P450	LOCMI16210	GO:0046906	tetrapyrrole binding
LOCMI16187	LOCMI16187	cytochrome P450 6BQ13	LOCMI16187	GO:0046906	tetrapyrrole binding
LOCMI14059	LOCMI14059	B7QI99_IXOSC Globin, putative	LOCMI14059	GO:0046906	tetrapyrrole binding
LOCMI16217	LOCMI16217	cytochrome P450 6BQ13	LOCMI16217	GO:0046906	tetrapyrrole binding
LOCMI16236	LOCMI16236	cytochrome P450	LOCMI16236	GO:0046906	tetrapyrrole binding
LOCMI16237	LOCMI16237	cytochrome P450 6a22	LOCMI16237	GO:0046906	tetrapyrrole binding
LOCMI16144	LOCMI16144	cytochrome P450	LOCMI16144	GO:0046906	tetrapyrrole binding
LOCMI11204	LOCMI11204	PREDICTED: ATP-sensitive inward rectifier potassium channel 12-like	LOCMI11204	GO:0005215	transporter activity
LOCMI13786	LOCMI13786	hexamerin-like protein 4	LOCMI13786	GO:0005215	transporter activity
LOCMI13783	LOCMI13783	hexamerin storage protein 3	LOCMI13783	GO:0005215	transporter activity
LOCMI13782	LOCMI13782	hexamerin storage protein 3	LOCMI13782	GO:0005215	transporter activity
LOCMI04297	LOCMI04297	PREDICTED: alpha-tocopherol transfer protein-like	LOCMI04297	GO:0005215	transporter activity
LOCMI01841	LOCMI01841	hexamerin-like protein 1	LOCMI01841	GO:0005215	transporter activity
LOCMI03672	LOCMI03672	MPA13 allergen	LOCMI03672	GO:0005215	transporter activity
LOCMI06569	LOCMI06569	PREDICTED: calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like	LOCMI06569	GO:0005215	transporter activity
LOCMI13090	LOCMI13090	GJ13982	LOCMI13090	GO:0005215	transporter activity
LOCMI16712	LOCMI16712	hexamerin-like protein 1	LOCMI16712	GO:0005215	transporter activity
LOCMI16802	LOCMI16802	DrosGluCl, putative	LOCMI16802	GO:0005215	transporter activity
LOCMI15719	LOCMI15719	hexamerin-like protein 1	LOCMI15719	GO:0005215	transporter activity
LOCMI03868	LOCMI03868	organic anion transporter	LOCMI03868	GO:0005215	transporter activity
LOCMI13596	LOCMI13596	C3ZEA4_BRAFL Putative uncharacterized protein	LOCMI13596	GO:0005215	transporter activity
LOCMI01251	LOCMI01251	PREDICTED: alpha-tocopherol transfer protein-like isoform 1	LOCMI01251	GO:0005215	transporter activity
LOCMI06254	LOCMI06254	AGAP007055-PA	LOCMI06254	GO:0005215	transporter activity
LOCMI06624	LOCMI06624	PREDICTED: inward rectifier potassium channel 2-like	LOCMI06624	GO:0005215	transporter activity
LOCMI15736	LOCMI15736	predicted protein	LOCMI15736	GO:0005215	transporter activity
LOCMI13085	LOCMI13085	sugar transporter, putative	LOCMI13085	GO:0005215	transporter activity
LOCMI15155	LOCMI15155	gastric caeca sugar transporter	LOCMI15155	GO:0005215	transporter activity
LOCMI15206	LOCMI15206	aquaporin	LOCMI15206	GO:0005215	transporter activity
LOCMI15496	LOCMI15496	hexamerin-like protein 4	LOCMI15496	GO:0005215	transporter activity
LOCMI04008	LOCMI04008	ADP,ATP carrier protein 2	LOCMI04008	GO:0005215	transporter activity
LOCMI05217	LOCMI05217	B4KK66_DROMO GI17220	LOCMI05217	GO:0005215	transporter activity
LOCMI16588	LOCMI16588	methionine-rich hexamerin-like protein 1	LOCMI16588	GO:0005215	transporter activity
LOCMI15328	LOCMI15328	Voltage-dependent L-type calcium channel, putative	LOCMI15328	GO:0005215	transporter activity
LOCMI03909	LOCMI03909	mitochondrial import inner membrane translocase subunit Tim17-B, putative	LOCMI03909	GO:0005215	transporter activity
LOCMI12270	LOCMI12270	Large neutral amino acids transporter small subunit 2	LOCMI12270	GO:0005215	transporter activity
LOCMI15911	LOCMI15911	ATP synthase lipid-binding protein, mitochondrial	LOCMI15911	GO:0005215	transporter activity
LOCMI15495	LOCMI15495	hexamerin-like protein 2	LOCMI15495	GO:0005215	transporter activity
LOCMI13412	LOCMI13412	zinc transporter	LOCMI13412	GO:0005215	transporter activity
LOCMI15494	LOCMI15494	hexamerin-like protein 1	LOCMI15494	GO:0005215	transporter activity
LOCMI11888	LOCMI11888	PREDICTED: facilitated trehalose transporter Tret1-like	LOCMI11888	GO:0005215	transporter activity
LOCMI11963	LOCMI11963	hexamerin-like protein 2	LOCMI11963	GO:0005215	transporter activity
LOCMI11961	LOCMI11961	hexamerin-like protein 2	LOCMI11961	GO:0005215	transporter activity
LOCMI03266	LOCMI03266	PREDICTED: transient receptor potential cation channel subfamily A member 1-like	LOCMI03266	GO:0005215	transporter activity
LOCMI16660	LOCMI16660	methionine-rich hexamerin-like protein 1	LOCMI16660	GO:0005215	transporter activity
LOCMI02025	LOCMI02025	Ryanodine receptor, putative	LOCMI02025	GO:0005215	transporter activity
LOCMI05399	LOCMI05399	ADP,ATP carrier protein 2	LOCMI05399	GO:0005215	transporter activity
LOCMI01274	LOCMI01274	PREDICTED: sodium/potassium-transporting ATPase subunit alpha-like	LOCMI01274	GO:0005215	transporter activity
LOCMI13084	LOCMI13084	GK17357	LOCMI13084	GO:0005215	transporter activity
LOCMI07113	LOCMI07113	PREDICTED: similar to ATP-binding cassette transporter	LOCMI07113	GO:0005215	transporter activity
LOCMI06431	LOCMI06431	PREDICTED: aquaporin AQPcic-like isoform 1	LOCMI06431	GO:0005215	transporter activity
LOCMI03534	LOCMI03534	RecName: Full=Lazarillo protein; Flags: Precursor gb|AAC46605.1| Lazarillo precursor	LOCMI03534	GO:0005215	transporter activity
LOCMI16797	LOCMI16797	PREDICTED: similar to Shaker CG12348-PC	LOCMI16797	GO:0005215	transporter activity
LOCMI14139	LOCMI14139	Aquaporin AQPAe.a, putative	LOCMI14139	GO:0005215	transporter activity
LOCMI11147	LOCMI11147	hexamerin-like protein 2	LOCMI11147	GO:0005215	transporter activity
LOCMI01441	LOCMI01441	protein C20orf121, putative	LOCMI01441	GO:0005215	transporter activity
LOCMI15210	LOCMI15210	aquaporin	LOCMI15210	GO:0005215	transporter activity
LOCMI14740	LOCMI14740	PREDICTED: similar to calmodulin-binding protein trpl	LOCMI14740	GO:0005215	transporter activity
LOCMI14741	LOCMI14741	PREDICTED: transient receptor potential protein-like	LOCMI14741	GO:0005215	transporter activity
LOCMI12128	LOCMI12128	vitellogenin	LOCMI12128	GO:0005215	transporter activity
LOCMI12129	LOCMI12129	predicted protein	LOCMI12129	GO:0005215	transporter activity
LOCMI15486	LOCMI15486	juvenile hormone binding protein	LOCMI15486	GO:0005215	transporter activity
LOCMI01723	LOCMI01723	sodium-dependent nutrient amino acid transporter, putative	LOCMI01723	GO:0005215	transporter activity
LOCMI06618	LOCMI06618	PREDICTED: clavesin-1-like	LOCMI06618	GO:0005215	transporter activity
LOCMI15482	LOCMI15482	nuclear transcription factor Tfp1	LOCMI15482	GO:0005215	transporter activity
LOCMI14106	LOCMI14106	Q0IEA9_AEDAE Sugar transporter	LOCMI14106	GO:0005215	transporter activity
LOCMI05509	LOCMI05509	RecName: Full=Histone H2B.3 gb|AAC41557.1| histone H2B-3	LOCMI05509	GO:0006333	chromatin assembly or disassembly
LOCMI13541	LOCMI13541	unnamed protein product	LOCMI13541	GO:0006333	chromatin assembly or disassembly
LOCMI13526	LOCMI13526	Histone H2B	LOCMI13526	GO:0006333	chromatin assembly or disassembly
LOCMI08907	LOCMI08907	GG11021	LOCMI08907	GO:0006333	chromatin assembly or disassembly
LOCMI02904	LOCMI02904	histone H2B type 1-N	LOCMI02904	GO:0006333	chromatin assembly or disassembly
LOCMI08350	LOCMI08350	Histone H2B	LOCMI08350	GO:0006333	chromatin assembly or disassembly
LOCMI08555	LOCMI08555	histone H2A	LOCMI08555	GO:0006333	chromatin assembly or disassembly
LOCMI08311	LOCMI08311	PREDICTED: histone H3.2-like	LOCMI08311	GO:0006333	chromatin assembly or disassembly
LOCMI06259	LOCMI06259	histone H2B	LOCMI06259	GO:0006333	chromatin assembly or disassembly
LOCMI00917	LOCMI00917	GM19716	LOCMI00917	GO:0006333	chromatin assembly or disassembly
LOCMI11032	LOCMI11032	GD12842	LOCMI11032	GO:0006333	chromatin assembly or disassembly
LOCMI05487	LOCMI05487	predicted protein	LOCMI05487	GO:0006333	chromatin assembly or disassembly
LOCMI06335	LOCMI06335	Histone H3c	LOCMI06335	GO:0006333	chromatin assembly or disassembly
LOCMI02995	LOCMI02995	histone 3	LOCMI02995	GO:0006333	chromatin assembly or disassembly
LOCMI05311	LOCMI05311	histone H4	LOCMI05311	GO:0006333	chromatin assembly or disassembly
LOCMI15324	LOCMI15324	PREDICTED: histone H2B.3-like	LOCMI15324	GO:0006333	chromatin assembly or disassembly
LOCMI11273	LOCMI11273	B9P9M4_POPTR Putative uncharacterized protein	LOCMI11273	GO:0006333	chromatin assembly or disassembly
LOCMI03602	LOCMI03602	Q17ER9_AEDAE Histone H2B	LOCMI03602	GO:0006333	chromatin assembly or disassembly
LOCMI11377	LOCMI11377	histone H2A	LOCMI11377	GO:0006333	chromatin assembly or disassembly
LOCMI11532	LOCMI11532	GM13181	LOCMI11532	GO:0006333	chromatin assembly or disassembly
LOCMI02850	LOCMI02850	Histone H3c	LOCMI02850	GO:0006333	chromatin assembly or disassembly
LOCMI03330	LOCMI03330	histone H2B	LOCMI03330	GO:0006333	chromatin assembly or disassembly
LOCMI12024	LOCMI12024	histone H4	LOCMI12024	GO:0006333	chromatin assembly or disassembly
LOCMI01686	LOCMI01686	Histone H2B	LOCMI01686	GO:0006333	chromatin assembly or disassembly
LOCMI01334	LOCMI01334	predicted protein	LOCMI01334	GO:0006333	chromatin assembly or disassembly
LOCMI04013	LOCMI04013	histone H2A	LOCMI04013	GO:0006333	chromatin assembly or disassembly
LOCMI05750	LOCMI05750	histone h2a	LOCMI05750	GO:0006333	chromatin assembly or disassembly
LOCMI17211	LOCMI17211	cuticular protein RR-1 motif 45 precursor	LOCMI17211	GO:0005198	structural molecule activity
LOCMI08908	LOCMI08908	Tubulin alpha chain	LOCMI08908	GO:0005198	structural molecule activity
LOCMI01986	LOCMI01986	PREDICTED: flexible cuticle protein 12	LOCMI01986	GO:0005198	structural molecule activity
LOCMI03209	LOCMI03209	cuticle protein 2	LOCMI03209	GO:0005198	structural molecule activity
LOCMI11496	LOCMI11496	PREDICTED: 40S ribosomal protein S19a-like	LOCMI11496	GO:0005198	structural molecule activity
LOCMI16819	LOCMI16819	Insect cuticle protein	LOCMI16819	GO:0005198	structural molecule activity
LOCMI13987	LOCMI13987	PREDICTED: 40S ribosomal protein S19a-like	LOCMI13987	GO:0005198	structural molecule activity
LOCMI17181	LOCMI17181	B0ZYQ1_LEPDE Putative cuticle protein CP5	LOCMI17181	GO:0005198	structural molecule activity
LOCMI02963	LOCMI02963	structural constituent of cuticle, putative	LOCMI02963	GO:0005198	structural molecule activity
LOCMI16718	LOCMI16718	GA21674	LOCMI16718	GO:0005198	structural molecule activity
LOCMI16731	LOCMI16731	PREDICTED: endocuticle structural glycoprotein SgAbd-2-like	LOCMI16731	GO:0005198	structural molecule activity
LOCMI04650	LOCMI04650	tubulin, alpha 1	LOCMI04650	GO:0005198	structural molecule activity
LOCMI16618	LOCMI16618	TPAputative cuticle protein	LOCMI16618	GO:0005198	structural molecule activity
LOCMI16673	LOCMI16673	Pro-resilin	LOCMI16673	GO:0005198	structural molecule activity
LOCMI07097	LOCMI07097	A8XAF1_CAEBR CBR-EMB-9 protein	LOCMI07097	GO:0005198	structural molecule activity
LOCMI16632	LOCMI16632	D6WIZ6_TRICA Putative uncharacterized protein	LOCMI16632	GO:0005198	structural molecule activity
LOCMI16739	LOCMI16739	endocuticle structural glycoprotein SgAbd-8	LOCMI16739	GO:0005198	structural molecule activity
LOCMI07191	LOCMI07191	C0H6M4_BOMMO Putative cuticle protein	LOCMI07191	GO:0005198	structural molecule activity
LOCMI16630	LOCMI16630	putative cuticle protein CPR151	LOCMI16630	GO:0005198	structural molecule activity
LOCMI15346	LOCMI15346	TPA: putative cuticle protein	LOCMI15346	GO:0005198	structural molecule activity
LOCMI15345	LOCMI15345	Q16XV3_AEDAE Cuticle protein, putative	LOCMI15345	GO:0005198	structural molecule activity
LOCMI15344	LOCMI15344	B4N5V1_DROWI GK17855	LOCMI15344	GO:0005198	structural molecule activity
LOCMI16610	LOCMI16610	Q7QIK6_ANOGA Cuticular protein 111, RR-3 family (AGAP006931-PA)	LOCMI16610	GO:0005198	structural molecule activity
LOCMI05383	LOCMI05383	pupal cuticle protein	LOCMI05383	GO:0005198	structural molecule activity
LOCMI01885	LOCMI01885	GH12877p	LOCMI01885	GO:0005198	structural molecule activity
LOCMI16637	LOCMI16637	PREDICTED: similar to Cuticular protein 62Bc CG1919-PA	LOCMI16637	GO:0005198	structural molecule activity
LOCMI16600	LOCMI16600	RecName: Full=Cuticle protein 19; AltName: Full=LM-ACP 19; Short=LM-19 gb|AAB34514.1| Lm-ACP19=wing cuticle protein	LOCMI16600	GO:0005198	structural molecule activity
LOCMI11744	LOCMI11744	RecName: Full=40S ribosomal protein S13 gb|AAK92182.1|AF400210_1 ribosomal protein S13	LOCMI11744	GO:0005198	structural molecule activity
LOCMI07059	LOCMI07059	AGAP001668-PA	LOCMI07059	GO:0005198	structural molecule activity
LOCMI17205	LOCMI17205	B2DBP1_9NEOP Cuticular protein CPR2	LOCMI17205	GO:0005198	structural molecule activity
LOCMI05479	LOCMI05479	cuticular protein CPR67A	LOCMI05479	GO:0005198	structural molecule activity
LOCMI13224	LOCMI13224	GH17178	LOCMI13224	GO:0005198	structural molecule activity
LOCMI17132	LOCMI17132	Q7PM44_ANOGA Cuticular protein 78, RR-1 family (AGAP009876-PA)	LOCMI17132	GO:0005198	structural molecule activity
LOCMI04602	LOCMI04602	PREDICTED: iron-sulfur cluster assembly 1 homolog, mitochondrial-like isoform 1	LOCMI04602	GO:0005198	structural molecule activity
LOCMI02653	LOCMI02653	Structural maintenance of chromosomes protein 1A	LOCMI02653	GO:0005198	structural molecule activity
LOCMI16781	LOCMI16781	adult cuticle protein, putative	LOCMI16781	GO:0005198	structural molecule activity
LOCMI12178	LOCMI12178	PREDICTED: ADP-ribosylation factor-like 6 interacting protein	LOCMI12178	GO:0005198	structural molecule activity
LOCMI17206	LOCMI17206	B4P5B5_DROYA GE12453	LOCMI17206	GO:0005198	structural molecule activity
LOCMI13571	LOCMI13571	PREDICTED: collagen alpha-1(XXII) chain-like isoform 1	LOCMI13571	GO:0005198	structural molecule activity
LOCMI11351	LOCMI11351	C0H6I4_BOMMO Putative cuticle protein	LOCMI11351	GO:0005198	structural molecule activity
LOCMI16641	LOCMI16641	TPA: putative cuticle protein	LOCMI16641	GO:0005198	structural molecule activity
LOCMI16640	LOCMI16640	E2BNC7_9HYME Cuticle protein 18.6, isoform A	LOCMI16640	GO:0005198	structural molecule activity
LOCMI16629	LOCMI16629	protein rtoA, putative	LOCMI16629	GO:0005198	structural molecule activity
LOCMI16628	LOCMI16628	cuticle protein, putative	LOCMI16628	GO:0005198	structural molecule activity
LOCMI16833	LOCMI16833	protein rtoA, putative	LOCMI16833	GO:0005198	structural molecule activity
LOCMI16834	LOCMI16834	PREDICTED: similar to Cuticular protein 62Bc CG1919-PA	LOCMI16834	GO:0005198	structural molecule activity
LOCMI16606	LOCMI16606	cuticle protein, putative	LOCMI16606	GO:0005198	structural molecule activity
LOCMI16604	LOCMI16604	B4H6H2_DROPE GL15514	LOCMI16604	GO:0005198	structural molecule activity
LOCMI06694	LOCMI06694	acidic ribosomal protein	LOCMI06694	GO:0005198	structural molecule activity
LOCMI16609	LOCMI16609	D6WNV3_TRICA Putative uncharacterized protein	LOCMI16609	GO:0005198	structural molecule activity
LOCMI16721	LOCMI16721	TPAputative cuticle protein	LOCMI16721	GO:0005198	structural molecule activity
LOCMI16627	LOCMI16627	protein rtoA, putative	LOCMI16627	GO:0005198	structural molecule activity
LOCMI16626	LOCMI16626	C0H6Y4_BOMMO Putative cuticle protein	LOCMI16626	GO:0005198	structural molecule activity
LOCMI01469	LOCMI01469	putative ribosomal protein S27	LOCMI01469	GO:0005198	structural molecule activity
LOCMI16851	LOCMI16851	Q16PW8_AEDAE Pupal cuticle protein, putative	LOCMI16851	GO:0005198	structural molecule activity
LOCMI16677	LOCMI16677	Endocuticle structural glycoprotein SgAbd-8, putative	LOCMI16677	GO:0005198	structural molecule activity
LOCMI13706	LOCMI13706	39S ribosomal protein L47, mitochondrial	LOCMI13706	GO:0005198	structural molecule activity
LOCMI16638	LOCMI16638	GH17178	LOCMI16638	GO:0005198	structural molecule activity
LOCMI17322	LOCMI17322	GK14160	LOCMI17322	GO:0005198	structural molecule activity
LOCMI16639	LOCMI16639	E0VEY8_PEDHC Cutile protein, putative	LOCMI16639	GO:0005198	structural molecule activity
LOCMI16602	LOCMI16602	cuticle protein	LOCMI16602	GO:0005198	structural molecule activity
LOCMI01110	LOCMI01110	PREDICTED: 40S ribosomal protein S26	LOCMI01110	GO:0005198	structural molecule activity
LOCMI07060	LOCMI07060	GI16821	LOCMI07060	GO:0005198	structural molecule activity
LOCMI17141	LOCMI17141	Q2LZE6_DROPS GA10226	LOCMI17141	GO:0005198	structural molecule activity
LOCMI06498	LOCMI06498	60S ribosomal protein L24, putative	LOCMI06498	GO:0005198	structural molecule activity
LOCMI06228	LOCMI06228	B0ZYQ1_LEPDE Putative cuticle protein CP5	LOCMI06228	GO:0005198	structural molecule activity
