GeneID	Symbol	Description	UID-str	parent GOID	GO Name
LOCMI11820	LOCMI11820	beta-glucosidase	LOCMI11820	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI07206	LOCMI07206	beta-glucosidase	LOCMI07206	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI10967	LOCMI10967	beta-glucosidase	LOCMI10967	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI02318	LOCMI02318	Glycoside hydrolase, family 1 IPR017853; Glycoside hydrolase, catalytic core	LOCMI02318	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI07021	LOCMI07021	Q8T0W7_9NEOP Beta-glucosidase	LOCMI07021	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI03914	LOCMI03914	beta-glucosidase	LOCMI03914	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI16027	LOCMI16027	GK21691	LOCMI16027	GO:0016798	hydrolase activity, acting on glycosyl bonds
LOCMI13569	LOCMI13569	Q4LAY4_9COLE Ribosomal protein S28e	LOCMI13569	GO:0005737	cytoplasm
LOCMI03777	LOCMI03777	Q95VX4_9MYRI ADP-ATP translocator	LOCMI03777	GO:0005737	cytoplasm
LOCMI16006	LOCMI16006	H+ transporting ATP synthase subunit e	LOCMI16006	GO:0005737	cytoplasm
LOCMI13327	LOCMI13327	AGAP005990-PA	LOCMI13327	GO:0005737	cytoplasm
LOCMI13545	LOCMI13545	60S ribosomal protein L8	LOCMI13545	GO:0005737	cytoplasm
LOCMI05114	LOCMI05114	ribosomal protein L35	LOCMI05114	GO:0005737	cytoplasm
LOCMI06804	LOCMI06804	ribosomal protein S12	LOCMI06804	GO:0005737	cytoplasm
LOCMI07886	LOCMI07886	B0WL56_CULQU 39S ribosomal protein L14, mitochondrial	LOCMI07886	GO:0005737	cytoplasm
LOCMI00371	LOCMI00371	Phosphatidylinositol glycan anchor biosynthesis class U protein	LOCMI00371	GO:0005737	cytoplasm
LOCMI16008	LOCMI16008	D6WXE2_TRICA Putative uncharacterized protein	LOCMI16008	GO:0005737	cytoplasm
LOCMI16102	LOCMI16102	vacuolar ATPase G subunit-like protein	LOCMI16102	GO:0005737	cytoplasm
LOCMI12974	LOCMI12974	C3YMX2_BRAFL Putative uncharacterized protein	LOCMI12974	GO:0005737	cytoplasm
LOCMI13091	LOCMI13091	PREDICTED: betaine-homocysteine methyltransferase-like	LOCMI13091	GO:0005737	cytoplasm
LOCMI09028	LOCMI09028	50S ribosomal protein L20, putative	LOCMI09028	GO:0005737	cytoplasm
LOCMI15981	LOCMI15981	CG12859	LOCMI15981	GO:0005737	cytoplasm
LOCMI13781	LOCMI13781	B0W5Q3_CULQU Vacuolar ATP synthase subunit H	LOCMI13781	GO:0005737	cytoplasm
LOCMI15842	LOCMI15842	phosphofructokinase	LOCMI15842	GO:0005737	cytoplasm
LOCMI04416	LOCMI04416	Endoplasmic reticulum protein ERp29, putative	LOCMI04416	GO:0005737	cytoplasm
LOCMI09539	LOCMI09539	ribosomal protein S30	LOCMI09539	GO:0005737	cytoplasm
LOCMI07771	LOCMI07771	mitochondrial import inner membrane translocase subunit Tim10, putative	LOCMI07771	GO:0005737	cytoplasm
LOCMI13966	LOCMI13966	PREDICTED: acetylserotonin O-methyltransferase-like	LOCMI13966	GO:0005737	cytoplasm
LOCMI13842	LOCMI13842	GL15397	LOCMI13842	GO:0005737	cytoplasm
LOCMI04167	LOCMI04167	YALI0D13112p	LOCMI04167	GO:0005737	cytoplasm
LOCMI07012	LOCMI07012	60S ribosomal protein L21	LOCMI07012	GO:0005737	cytoplasm
LOCMI00016	LOCMI00016	Q172F6_AEDAE Mitochondrial import receptor subunit tom20	LOCMI00016	GO:0005737	cytoplasm
LOCMI01517	LOCMI01517	Endoplasmic reticulum protein ERp29, putative	LOCMI01517	GO:0005737	cytoplasm
LOCMI08559	LOCMI08559	GA15071	LOCMI08559	GO:0005737	cytoplasm
LOCMI15895	LOCMI15895	cytochrome c oxidase subunit VIIA putative	LOCMI15895	GO:0005737	cytoplasm
LOCMI07397	LOCMI07397	ribosomal protein L13	LOCMI07397	GO:0005737	cytoplasm
LOCMI07932	LOCMI07932	Q0E8V7_DROME CG34132	LOCMI07932	GO:0005737	cytoplasm
LOCMI15976	LOCMI15976	cytochrome c oxidase subunit VIIA putative	LOCMI15976	GO:0005737	cytoplasm
LOCMI15205	LOCMI15205	60S ribosomal protein L38	LOCMI15205	GO:0005737	cytoplasm
LOCMI04006	LOCMI04006	60S ribosomal protein L17, putative	LOCMI04006	GO:0005737	cytoplasm
LOCMI15220	LOCMI15220	PREDICTED: septin-2-like	LOCMI15220	GO:0005737	cytoplasm
LOCMI04146	LOCMI04146	PREDICTED: eukaryotic peptide chain release factor subunit 1-like isoform 2	LOCMI04146	GO:0005737	cytoplasm
LOCMI01205	LOCMI01205	B0XD88_CULQU Lysyl-tRNA synthetase	LOCMI01205	GO:0005737	cytoplasm
LOCMI07514	LOCMI07514	PREDICTED: trafficking protein particle complex subunit 1-like	LOCMI07514	GO:0005737	cytoplasm
LOCMI00130	LOCMI00130	PREDICTED: 60S ribosomal protein L38-like	LOCMI00130	GO:0005737	cytoplasm
LOCMI17116	LOCMI17116	PREDICTED: survival of motor neuron-related-splicing factor 30-like	LOCMI17116	GO:0005737	cytoplasm
LOCMI11190	LOCMI11190	mitochondrial ribosomal protein, S18C, putative	LOCMI11190	GO:0005737	cytoplasm
LOCMI15933	LOCMI15933	PREDICTED: similar to O-Glycosyl hydrolase family 30 protein	LOCMI15933	GO:0005737	cytoplasm
LOCMI04546	LOCMI04546	PREDICTED: prefoldin subunit 6-like	LOCMI04546	GO:0005737	cytoplasm
LOCMI13556	LOCMI13556	p53 and DNA damage-regulated protein, putative	LOCMI13556	GO:0005737	cytoplasm
LOCMI10304	LOCMI10304	polyubiquitin	LOCMI10304	GO:0005737	cytoplasm
LOCMI13454	LOCMI13454	Coatomer subunit epsilon	LOCMI13454	GO:0005737	cytoplasm
LOCMI02937	LOCMI02937	mitochondrial ribosomal protein, L50, putative	LOCMI02937	GO:0005737	cytoplasm
LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	LOCMI15853	GO:0005737	cytoplasm
LOCMI13370	LOCMI13370	PREDICTED: 40S ribosomal protein S7-like	LOCMI13370	GO:0005737	cytoplasm
LOCMI15837	LOCMI15837	GM22454	LOCMI15837	GO:0005737	cytoplasm
LOCMI10636	LOCMI10636	N-acetylglucosamine-6-sulfatase precursor, putative	LOCMI10636	GO:0005737	cytoplasm
LOCMI09731	LOCMI09731	S20e ribosomal protein	LOCMI09731	GO:0005737	cytoplasm
LOCMI15780	LOCMI15780	enolase	LOCMI15780	GO:0005737	cytoplasm
LOCMI14132	LOCMI14132	AGAP011635-PA	LOCMI14132	GO:0005737	cytoplasm
LOCMI09637	LOCMI09637	Q56FD3_LYSTE Ribosomal protein L13a	LOCMI09637	GO:0005737	cytoplasm
LOCMI13315	LOCMI13315	PREDICTED: 60S ribosomal protein L27-like isoform 1	LOCMI13315	GO:0005737	cytoplasm
LOCMI07265	LOCMI07265	signal peptidase complex subunit SPC25	LOCMI07265	GO:0005737	cytoplasm
LOCMI07468	LOCMI07468	B4KBP4_DROMO GI23169	LOCMI07468	GO:0005737	cytoplasm
LOCMI09944	LOCMI09944	Probable prefoldin subunit 4	LOCMI09944	GO:0005737	cytoplasm
LOCMI05551	LOCMI05551	AGAP004818-PA	LOCMI05551	GO:0005737	cytoplasm
LOCMI01789	LOCMI01789	60S ribosomal protein L21	LOCMI01789	GO:0005737	cytoplasm
LOCMI03696	LOCMI03696	AGAP000508-PA	LOCMI03696	GO:0005737	cytoplasm
LOCMI14671	LOCMI14671	Q16KL0_AEDAE 26S protease regulatory subunit	LOCMI14671	GO:0005737	cytoplasm
LOCMI09779	LOCMI09779	60S ribosomal protein L8	LOCMI09779	GO:0005737	cytoplasm
LOCMI11617	LOCMI11617	60S ribosomal protein L34	LOCMI11617	GO:0005737	cytoplasm
LOCMI09135	LOCMI09135	Q56FH5_LYSTE Ribosomal protein L8	LOCMI09135	GO:0005737	cytoplasm
LOCMI15070	LOCMI15070	putative aminopeptidase	LOCMI15070	GO:0005737	cytoplasm
LOCMI14746	LOCMI14746	PREDICTED: d-tyrosyl-tRNA(Tyr) deacylase 1-like	LOCMI14746	GO:0005737	cytoplasm
LOCMI02404	LOCMI02404	PREDICTED: dipeptidyl peptidase 3-like	LOCMI02404	GO:0005737	cytoplasm
LOCMI08029	LOCMI08029	60S ribosomal protein L38	LOCMI08029	GO:0005737	cytoplasm
LOCMI15125	LOCMI15125	B4M0F9_DROVI GJ22583	LOCMI15125	GO:0005737	cytoplasm
LOCMI11743	LOCMI11743	HsjCib isoform1	LOCMI11743	GO:0005737	cytoplasm
LOCMI01152	LOCMI01152	GK11601	LOCMI01152	GO:0005737	cytoplasm
LOCMI01611	LOCMI01611	A0T4G5_ANOGA AGAP003215-PA	LOCMI01611	GO:0005737	cytoplasm
LOCMI10621	LOCMI10621	ribosomal protein L31e	LOCMI10621	GO:0005737	cytoplasm
LOCMI09544	LOCMI09544	nitrogen fixation protein nifu, putative	LOCMI09544	GO:0051540	metal cluster binding
LOCMI09047	LOCMI09047	PREDICTED: iron-sulfur cluster assembly 2 homolog, mitochondrial-like	LOCMI09047	GO:0051540	metal cluster binding
LOCMI03668	LOCMI03668	PREDICTED: CDGSH iron-sulfur domain-containing protein 2 homolog	LOCMI03668	GO:0051540	metal cluster binding
LOCMI13576	LOCMI13576	AGAP003212-PA	LOCMI13576	GO:0051540	metal cluster binding
LOCMI15796	LOCMI15796	succinate dehydrogenase Fe-s protein subunit	LOCMI15796	GO:0051540	metal cluster binding
LOCMI03994	LOCMI03994	C1BSQ1_9MAXI GTP-binding protein 128up	LOCMI03994	GO:0000041	transition metal ion transport
LOCMI00361	LOCMI00361	A6YPI1_TRIIF Ferritin	LOCMI00361	GO:0000041	transition metal ion transport
LOCMI14448	LOCMI14448	ferritin-like precursor	LOCMI14448	GO:0000041	transition metal ion transport
LOCMI04546	LOCMI04546	PREDICTED: prefoldin subunit 6-like	LOCMI04546	GO:0051082	unfolded protein binding
LOCMI13556	LOCMI13556	p53 and DNA damage-regulated protein, putative	LOCMI13556	GO:0051082	unfolded protein binding
LOCMI12974	LOCMI12974	C3YMX2_BRAFL Putative uncharacterized protein	LOCMI12974	GO:0051082	unfolded protein binding
LOCMI17354	LOCMI17354	heat shock protein 90	LOCMI17354	GO:0051082	unfolded protein binding
LOCMI09944	LOCMI09944	Probable prefoldin subunit 4	LOCMI09944	GO:0051082	unfolded protein binding
LOCMI04087	LOCMI04087	endoplasmin	LOCMI04087	GO:0051082	unfolded protein binding
LOCMI15491	LOCMI15491	endoplasmin	LOCMI15491	GO:0051082	unfolded protein binding
LOCMI05600	LOCMI05600	B3MUH1_DROAN GF20662	LOCMI05600	GO:0051082	unfolded protein binding
LOCMI13569	LOCMI13569	Q4LAY4_9COLE Ribosomal protein S28e	LOCMI13569	GO:0003735	structural constituent of ribosome
LOCMI11617	LOCMI11617	60S ribosomal protein L34	LOCMI11617	GO:0003735	structural constituent of ribosome
LOCMI05114	LOCMI05114	ribosomal protein L35	LOCMI05114	GO:0003735	structural constituent of ribosome
LOCMI07886	LOCMI07886	B0WL56_CULQU 39S ribosomal protein L14, mitochondrial	LOCMI07886	GO:0003735	structural constituent of ribosome
LOCMI09539	LOCMI09539	ribosomal protein S30	LOCMI09539	GO:0003735	structural constituent of ribosome
LOCMI13842	LOCMI13842	GL15397	LOCMI13842	GO:0003735	structural constituent of ribosome
LOCMI13545	LOCMI13545	60S ribosomal protein L8	LOCMI13545	GO:0003735	structural constituent of ribosome
LOCMI07012	LOCMI07012	60S ribosomal protein L21	LOCMI07012	GO:0003735	structural constituent of ribosome
LOCMI08559	LOCMI08559	GA15071	LOCMI08559	GO:0003735	structural constituent of ribosome
LOCMI07397	LOCMI07397	ribosomal protein L13	LOCMI07397	GO:0003735	structural constituent of ribosome
LOCMI15205	LOCMI15205	60S ribosomal protein L38	LOCMI15205	GO:0003735	structural constituent of ribosome
LOCMI13370	LOCMI13370	PREDICTED: 40S ribosomal protein S7-like	LOCMI13370	GO:0003735	structural constituent of ribosome
LOCMI00130	LOCMI00130	PREDICTED: 60S ribosomal protein L38-like	LOCMI00130	GO:0003735	structural constituent of ribosome
LOCMI11190	LOCMI11190	mitochondrial ribosomal protein, S18C, putative	LOCMI11190	GO:0003735	structural constituent of ribosome
LOCMI10304	LOCMI10304	polyubiquitin	LOCMI10304	GO:0003735	structural constituent of ribosome
LOCMI06804	LOCMI06804	ribosomal protein S12	LOCMI06804	GO:0003735	structural constituent of ribosome
LOCMI13315	LOCMI13315	PREDICTED: 60S ribosomal protein L27-like isoform 1	LOCMI13315	GO:0003735	structural constituent of ribosome
LOCMI04006	LOCMI04006	60S ribosomal protein L17, putative	LOCMI04006	GO:0003735	structural constituent of ribosome
LOCMI09779	LOCMI09779	60S ribosomal protein L8	LOCMI09779	GO:0003735	structural constituent of ribosome
LOCMI09731	LOCMI09731	S20e ribosomal protein	LOCMI09731	GO:0003735	structural constituent of ribosome
LOCMI09637	LOCMI09637	Q56FD3_LYSTE Ribosomal protein L13a	LOCMI09637	GO:0003735	structural constituent of ribosome
LOCMI05551	LOCMI05551	AGAP004818-PA	LOCMI05551	GO:0003735	structural constituent of ribosome
LOCMI01789	LOCMI01789	60S ribosomal protein L21	LOCMI01789	GO:0003735	structural constituent of ribosome
LOCMI03696	LOCMI03696	AGAP000508-PA	LOCMI03696	GO:0003735	structural constituent of ribosome
LOCMI14132	LOCMI14132	AGAP011635-PA	LOCMI14132	GO:0003735	structural constituent of ribosome
LOCMI09135	LOCMI09135	Q56FH5_LYSTE Ribosomal protein L8	LOCMI09135	GO:0003735	structural constituent of ribosome
LOCMI08029	LOCMI08029	60S ribosomal protein L38	LOCMI08029	GO:0003735	structural constituent of ribosome
LOCMI10621	LOCMI10621	ribosomal protein L31e	LOCMI10621	GO:0003735	structural constituent of ribosome
LOCMI01417	LOCMI01417	PREDICTED: similar to proteasome subunit beta type 5,8	LOCMI01417	GO:0070003	threonine-type peptidase activity
LOCMI00466	LOCMI00466	B6ZAY6_HELAM Proteasome subunit beta 1	LOCMI00466	GO:0070003	threonine-type peptidase activity
LOCMI10127	LOCMI10127	proteasome subunit beta 1	LOCMI10127	GO:0070003	threonine-type peptidase activity
LOCMI03019	LOCMI03019	proteasome beta-subunit	LOCMI03019	GO:0070003	threonine-type peptidase activity
LOCMI13695	LOCMI13695	proteasome 25 kDa subunit	LOCMI13695	GO:0070003	threonine-type peptidase activity
LOCMI03605	LOCMI03605	Q2F5J9_BOMMO Mitochondrial thioredoxin 2	LOCMI03605	GO:0065008	regulation of biological quality
LOCMI06703	LOCMI06703	AGAP003485-PA	LOCMI06703	GO:0065008	regulation of biological quality
LOCMI14553	LOCMI14553	thioredoxin/protein disulfide isomerase	LOCMI14553	GO:0065008	regulation of biological quality
LOCMI14448	LOCMI14448	ferritin-like precursor	LOCMI14448	GO:0065008	regulation of biological quality
LOCMI04589	LOCMI04589	PREDICTED: thioredoxin, mitochondrial-like	LOCMI04589	GO:0065008	regulation of biological quality
LOCMI00251	LOCMI00251	Q16W35_AEDAE Thioredoxin, putative	LOCMI00251	GO:0065008	regulation of biological quality
LOCMI05622	LOCMI05622	Q1HQU9_AEDAE Protein disulfide isomerase	LOCMI05622	GO:0065008	regulation of biological quality
LOCMI00361	LOCMI00361	A6YPI1_TRIIF Ferritin	LOCMI00361	GO:0065008	regulation of biological quality
LOCMI08944	LOCMI08944	serine protease-like protein	LOCMI08944	GO:0017171	serine hydrolase activity
LOCMI15039	LOCMI15039	GD25907	LOCMI15039	GO:0017171	serine hydrolase activity
LOCMI01848	LOCMI01848	serine protease-like protein	LOCMI01848	GO:0017171	serine hydrolase activity
LOCMI15035	LOCMI15035	MPA3 allergen	LOCMI15035	GO:0017171	serine hydrolase activity
LOCMI07248	LOCMI07248	serine protease-like protein	LOCMI07248	GO:0017171	serine hydrolase activity
LOCMI15126	LOCMI15126	MPA3 allergen	LOCMI15126	GO:0017171	serine hydrolase activity
LOCMI05127	LOCMI05127	B3GC92_GRYFI Accessory gland protein (Fragment)	LOCMI05127	GO:0017171	serine hydrolase activity
LOCMI12964	LOCMI12964	PREDICTED: trypsin-3	LOCMI12964	GO:0017171	serine hydrolase activity
LOCMI04023	LOCMI04023	serine protease-like protein	LOCMI04023	GO:0017171	serine hydrolase activity
LOCMI15127	LOCMI15127	MPA3 allergen	LOCMI15127	GO:0017171	serine hydrolase activity
LOCMI01942	LOCMI01942	A7SS64_NEMVE Predicted protein (Fragment)	LOCMI01942	GO:0017171	serine hydrolase activity
LOCMI07517	LOCMI07517	serine protease 48 precursor	LOCMI07517	GO:0017171	serine hydrolase activity
LOCMI14929	LOCMI14929	GK17275	LOCMI14929	GO:0017171	serine hydrolase activity
LOCMI06844	LOCMI06844	Q7PX39_ANOGA AGAP001199-PA	LOCMI06844	GO:0017171	serine hydrolase activity
LOCMI02805	LOCMI02805	PREDICTED: retinoid-inducible serine carboxypeptidase-like	LOCMI02805	GO:0017171	serine hydrolase activity
LOCMI11832	LOCMI11832	Q7PW17_ANOGA AGAP009121-PA	LOCMI11832	GO:0017171	serine hydrolase activity
LOCMI08721	LOCMI08721	MPA3 allergen	LOCMI08721	GO:0017171	serine hydrolase activity
LOCMI00053	LOCMI00053	PREDICTED: alpha-aspartyl dipeptidase-like	LOCMI00053	GO:0017171	serine hydrolase activity
LOCMI09660	LOCMI09660	PREDICTED: tubulin beta-1 chain	LOCMI09660	GO:0003924	GTPase activity
LOCMI15262	LOCMI15262	EH domain-containing protein 1	LOCMI15262	GO:0003924	GTPase activity
LOCMI13837	LOCMI13837	tubulin alpha	LOCMI13837	GO:0003924	GTPase activity
LOCMI03994	LOCMI03994	C1BSQ1_9MAXI GTP-binding protein 128up	LOCMI03994	GO:0003924	GTPase activity
LOCMI14534	LOCMI14534	beta1-tubulin	LOCMI14534	GO:0003924	GTPase activity
LOCMI05719	LOCMI05719	EH domain-containing protein 1	LOCMI05719	GO:0003924	GTPase activity
LOCMI03396	LOCMI03396	beta1-tubulin	LOCMI03396	GO:0003924	GTPase activity
LOCMI09724	LOCMI09724	beta1-tubulin	LOCMI09724	GO:0003924	GTPase activity
LOCMI02568	LOCMI02568	PREDICTED: tubulin beta-1 chain	LOCMI02568	GO:0003924	GTPase activity
LOCMI06666	LOCMI06666	B4M5J2_DROVI GJ10591	LOCMI06666	GO:0003924	GTPase activity
LOCMI03952	LOCMI03952	Q16TQ1_AEDAE Ras-related protein Rab-8A, putative	LOCMI03952	GO:0003924	GTPase activity
LOCMI10225	LOCMI10225	beta1-tubulin	LOCMI10225	GO:0003924	GTPase activity
LOCMI11326	LOCMI11326	diazepam-binding inhibitor	LOCMI11326	GO:0008289	lipid binding
LOCMI13327	LOCMI13327	AGAP005990-PA	LOCMI13327	GO:0008289	lipid binding
LOCMI00650	LOCMI00650	B4KE17_DROMO GI22446	LOCMI00650	GO:0008289	lipid binding
LOCMI13554	LOCMI13554	PREDICTED: peroxisomal multifunctional enzyme type 2-like isoform 2	LOCMI13554	GO:0008289	lipid binding
LOCMI13181	LOCMI13181	Annexin-B9	LOCMI13181	GO:0008289	lipid binding
LOCMI00208	LOCMI00208	Fatty acid-binding protein, muscle	LOCMI00208	GO:0008289	lipid binding
LOCMI14316	LOCMI14316	GD19393	LOCMI14316	GO:0008289	lipid binding
LOCMI12340	LOCMI12340	Sorting nexin-12	LOCMI12340	GO:0008289	lipid binding
LOCMI07771	LOCMI07771	mitochondrial import inner membrane translocase subunit Tim10, putative	LOCMI07771	GO:0006605	protein targeting
LOCMI10612	LOCMI10612	RecName: Full=Protein transport protein Sec61 subunit gamma gb|AAP47228.1| Sec61p gamma subunit	LOCMI10612	GO:0006605	protein targeting
LOCMI07932	LOCMI07932	Q0E8V7_DROME CG34132	LOCMI07932	GO:0006605	protein targeting
LOCMI00016	LOCMI00016	Q172F6_AEDAE Mitochondrial import receptor subunit tom20	LOCMI00016	GO:0006605	protein targeting
LOCMI16049	LOCMI16049	vacuolar H[+] ATPase 16kD subunit, isoform A	LOCMI16049	GO:0008152	metabolic process
LOCMI14004	LOCMI14004	Q0QHL5_GLOMM Alanine-glyoxylate transaminase 3	LOCMI14004	GO:0008152	metabolic process
LOCMI13781	LOCMI13781	B0W5Q3_CULQU Vacuolar ATP synthase subunit H	LOCMI13781	GO:0008152	metabolic process
LOCMI16354	LOCMI16354	Caspase-1	LOCMI16354	GO:0008152	metabolic process
LOCMI13545	LOCMI13545	60S ribosomal protein L8	LOCMI13545	GO:0008152	metabolic process
LOCMI01044	LOCMI01044	Q7Q5H5_ANOGA AGAP006434-PA	LOCMI01044	GO:0008152	metabolic process
LOCMI15801	LOCMI15801	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15801	GO:0008152	metabolic process
LOCMI07885	LOCMI07885	H2A	LOCMI07885	GO:0008152	metabolic process
LOCMI15780	LOCMI15780	enolase	LOCMI15780	GO:0008152	metabolic process
LOCMI16046	LOCMI16046	PREDICTED: 3-ketoacyl-CoA thiolase, mitochondrial-like	LOCMI16046	GO:0008152	metabolic process
LOCMI09028	LOCMI09028	50S ribosomal protein L20, putative	LOCMI09028	GO:0008152	metabolic process
LOCMI15796	LOCMI15796	succinate dehydrogenase Fe-s protein subunit	LOCMI15796	GO:0008152	metabolic process
LOCMI13091	LOCMI13091	PREDICTED: betaine-homocysteine methyltransferase-like	LOCMI13091	GO:0008152	metabolic process
LOCMI09939	LOCMI09939	B0WDZ6_CULQU Geminin	LOCMI09939	GO:0008152	metabolic process
LOCMI09621	LOCMI09621	Q7QJQ9_ANOGA AGAP007619-PA	LOCMI09621	GO:0008152	metabolic process
LOCMI09623	LOCMI09623	AGAP007285-PA	LOCMI09623	GO:0008152	metabolic process
LOCMI01848	LOCMI01848	serine protease-like protein	LOCMI01848	GO:0008152	metabolic process
LOCMI16199	LOCMI16199	RecName: Full=Cytochrome P450 4C1; AltName: Full=CYPIVC1 gb|AAA27819.1| cytochrome P450	LOCMI16199	GO:0008152	metabolic process
LOCMI09478	LOCMI09478	L-xylulose reductase	LOCMI09478	GO:0008152	metabolic process
LOCMI07565	LOCMI07565	AGAP006434-PA	LOCMI07565	GO:0008152	metabolic process
LOCMI04924	LOCMI04924	chitinase 5	LOCMI04924	GO:0008152	metabolic process
