GeneID	Symbol	Description	UID-str	parent GOID	GO Name
LOCMI09249	LOCMI09249	protein disulfide-isomerase	LOCMI09249	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI01517	LOCMI01517	Endoplasmic reticulum protein ERp29, putative	LOCMI01517	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI11660	LOCMI11660	GTP-binding protein SAR1B, putative	LOCMI11660	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI15492	LOCMI15492	ER protein gp78	LOCMI15492	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI15491	LOCMI15491	endoplasmin	LOCMI15491	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI14640	LOCMI14640	protein transport protein sec13, putative	LOCMI14640	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI08493	LOCMI08493	C3XVS7_BRAFL Putative uncharacterized protein Thop1.1	LOCMI08493	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI13438	LOCMI13438	Protein disulfide-isomerase	LOCMI13438	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI00230	LOCMI00230	translocon-associated protein subunit delta precursor, putative	LOCMI00230	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI11763	LOCMI11763	PREDICTED: translocon-associated protein subunit alpha-like	LOCMI11763	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI10612	LOCMI10612	RecName: Full=Protein transport protein Sec61 subunit gamma gb|AAP47228.1| Sec61p gamma subunit	LOCMI10612	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI13553	LOCMI13553	Q2F5V9_BOMMO Signal sequence receptor beta subunit	LOCMI13553	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI05827	LOCMI05827	protein lethal, putative	LOCMI05827	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI00611	LOCMI00611	calreticulin	LOCMI00611	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI14699	LOCMI14699	PREDICTED: eukaryotic translation initiation factor 2 subunit 1-like	LOCMI14699	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI12559	LOCMI12559	PREDICTED: translocon-associated protein subunit gamma-like	LOCMI12559	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI14147	LOCMI14147	PREDICTED: RING-box protein 1A-like	LOCMI14147	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI14420	LOCMI14420	dolichyl-diphosphooligosaccharide protein glycotransferase	LOCMI14420	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI13620	LOCMI13620	PREDICTED: RING-box protein 1A-like	LOCMI13620	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI07828	LOCMI07828	PREDICTED: E3 ubiquitin-protein ligase CHIP-like	LOCMI07828	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI01606	LOCMI01606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	LOCMI01606	Protein processing in endoplasmic reticulum:map04141	Protein processing in endoplasmic reticulum:map04141
LOCMI15814	LOCMI15814	D6WBY0_TRICA Putative uncharacterized protein	LOCMI15814	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI17046	LOCMI17046	GJ23340	LOCMI17046	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI17045	LOCMI17045	PREDICTED: UDP-glucuronosyltransferase 2B10-like	LOCMI17045	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI17036	LOCMI17036	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17036	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI13812	LOCMI13812	PREDICTED: l-xylulose reductase-like	LOCMI13812	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI15882	LOCMI15882	aldose reductase, putative	LOCMI15882	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI16992	LOCMI16992	PREDICTED: similar to glucosyl/glucuronosyl transferases	LOCMI16992	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI13396	LOCMI13396	PREDICTED: lambda-crystallin homolog	LOCMI13396	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI17032	LOCMI17032	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17032	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Pentose and glucuronate interconversions:map00040	Pentose and glucuronate interconversions:map00040
LOCMI16298	LOCMI16298	Acetyl-CoA acetyltransferase, mitochondrial	LOCMI16298	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15809	LOCMI15809	E9IZQ4_SOLIN Putative uncharacterized protein (Fragment)	LOCMI15809	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI16007	LOCMI16007	PREDICTED: alcohol dehydrogenase class-3-like	LOCMI16007	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI16955	LOCMI16955	enoyl-CoA hydratase	LOCMI16955	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI16046	LOCMI16046	PREDICTED: 3-ketoacyl-CoA thiolase, mitochondrial-like	LOCMI16046	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	LOCMI15853	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15961	LOCMI15961	PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like isoform 3	LOCMI15961	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15923	LOCMI15923	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	LOCMI15923	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI16371	LOCMI16371	GL16175	LOCMI16371	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI15940	LOCMI15940	PREDICTED: probable enoyl-CoA hydratase, mitochondrial-like	LOCMI15940	Fatty acid degradation:map00071	Fatty acid degradation:map00071
LOCMI16049	LOCMI16049	vacuolar H[+] ATPase 16kD subunit, isoform A	LOCMI16049	Lysosome:map04142	Lysosome:map04142
LOCMI17173	LOCMI17173	PREDICTED: similar to niemann-pick C1	LOCMI17173	Lysosome:map04142	Lysosome:map04142
LOCMI04276	LOCMI04276	PREDICTED: similar to alpha-N-acetyl glucosaminidase	LOCMI04276	Lysosome:map04142	Lysosome:map04142
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	Lysosome:map04142	Lysosome:map04142
LOCMI07478	LOCMI07478	PREDICTED: protein NPC2 homolog	LOCMI07478	Lysosome:map04142	Lysosome:map04142
LOCMI15933	LOCMI15933	PREDICTED: similar to O-Glycosyl hydrolase family 30 protein	LOCMI15933	Lysosome:map04142	Lysosome:map04142
LOCMI04477	LOCMI04477	PREDICTED: similar to cathepsin C	LOCMI04477	Lysosome:map04142	Lysosome:map04142
LOCMI15816	LOCMI15816	GI21278	LOCMI15816	Lysosome:map04142	Lysosome:map04142
LOCMI16027	LOCMI16027	GK21691	LOCMI16027	Lysosome:map04142	Lysosome:map04142
LOCMI05942	LOCMI05942	PREDICTED: similar to lysosomal alpha-mannosidase (mannosidase alpha class 2b member 1)	LOCMI05942	Lysosome:map04142	Lysosome:map04142
LOCMI01253	LOCMI01253	aspartylglucosaminidase	LOCMI01253	Lysosome:map04142	Lysosome:map04142
LOCMI09283	LOCMI09283	beta-hexosaminidase beta chain precursor, putative	LOCMI09283	Lysosome:map04142	Lysosome:map04142
LOCMI03103	LOCMI03103	AP-1 complex subunit sigma-2	LOCMI03103	Lysosome:map04142	Lysosome:map04142
LOCMI10636	LOCMI10636	N-acetylglucosamine-6-sulfatase precursor, putative	LOCMI10636	Lysosome:map04142	Lysosome:map04142
LOCMI16066	LOCMI16066	vacuolar ATP synthase subunit S1, putative	LOCMI16066	Lysosome:map04142	Lysosome:map04142
LOCMI16298	LOCMI16298	Acetyl-CoA acetyltransferase, mitochondrial	LOCMI16298	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI00274	LOCMI00274	B4L296_DROMO GI14682	LOCMI00274	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI16955	LOCMI16955	enoyl-CoA hydratase	LOCMI16955	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI16046	LOCMI16046	PREDICTED: 3-ketoacyl-CoA thiolase, mitochondrial-like	LOCMI16046	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI15923	LOCMI15923	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	LOCMI15923	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI16371	LOCMI16371	GL16175	LOCMI16371	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI15940	LOCMI15940	PREDICTED: probable enoyl-CoA hydratase, mitochondrial-like	LOCMI15940	Valine, leucine and isoleucine degradation:map00280	Valine, leucine and isoleucine degradation:map00280
LOCMI09283	LOCMI09283	beta-hexosaminidase beta chain precursor, putative	LOCMI09283	Glycosaminoglycan degradation:map00531	Glycosaminoglycan degradation:map00531
LOCMI04276	LOCMI04276	PREDICTED: similar to alpha-N-acetyl glucosaminidase	LOCMI04276	Glycosaminoglycan degradation:map00531	Glycosaminoglycan degradation:map00531
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	Glycosaminoglycan degradation:map00531	Glycosaminoglycan degradation:map00531
LOCMI10636	LOCMI10636	N-acetylglucosamine-6-sulfatase precursor, putative	LOCMI10636	Glycosaminoglycan degradation:map00531	Glycosaminoglycan degradation:map00531
LOCMI15814	LOCMI15814	D6WBY0_TRICA Putative uncharacterized protein	LOCMI15814	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI03726	LOCMI03726	alpha-amylase	LOCMI03726	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI09697	LOCMI09697	PREDICTED: galactose-1-phosphate uridylyltransferase-like	LOCMI09697	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI15834	LOCMI15834	phosphoglucomutase	LOCMI15834	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI15882	LOCMI15882	aldose reductase, putative	LOCMI15882	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI11868	LOCMI11868	AGAP012261-PA	LOCMI11868	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI16027	LOCMI16027	GK21691	LOCMI16027	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI05976	LOCMI05976	alpha-glucosidase	LOCMI05976	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI13816	LOCMI13816	C3XYY9_BRAFL Putative uncharacterized protein	LOCMI13816	Galactose metabolism:map00052	Galactose metabolism:map00052
LOCMI13010	LOCMI13010	Q0IF52_AEDAE Cytidine deaminase, putative	LOCMI13010	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI17046	LOCMI17046	GJ23340	LOCMI17046	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI15639	LOCMI15639	esterase 1	LOCMI15639	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI17045	LOCMI17045	PREDICTED: UDP-glucuronosyltransferase 2B10-like	LOCMI17045	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI08740	LOCMI08740	Thymidine phosphorylase	LOCMI08740	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI17036	LOCMI17036	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17036	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI15586	LOCMI15586	beta-esterase 2 precursor	LOCMI15586	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI17032	LOCMI17032	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17032	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI16992	LOCMI16992	PREDICTED: similar to glucosyl/glucuronosyl transferases	LOCMI16992	Drug metabolism - other enzymes:map00983	Drug metabolism - other enzymes:map00983
LOCMI16007	LOCMI16007	PREDICTED: alcohol dehydrogenase class-3-like	LOCMI16007	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI17046	LOCMI17046	GJ23340	LOCMI17046	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI17045	LOCMI17045	PREDICTED: UDP-glucuronosyltransferase 2B10-like	LOCMI17045	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI15703	LOCMI15703	glutathione S-transferase	LOCMI15703	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI08143	LOCMI08143	A7RV33_NEMVE Predicted protein	LOCMI08143	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI15701	LOCMI15701	glutathione S-transferase sigma 6	LOCMI15701	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI17036	LOCMI17036	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17036	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI16992	LOCMI16992	PREDICTED: similar to glucosyl/glucuronosyl transferases	LOCMI16992	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI17032	LOCMI17032	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17032	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI15696	LOCMI15696	glutathione S-transferase sigma 1	LOCMI15696	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI15698	LOCMI15698	glutathione S-transferase sigma 3	LOCMI15698	Metabolism of xenobiotics by cytochrome P450:map00980	Metabolism of xenobiotics by cytochrome P450:map00980
LOCMI09283	LOCMI09283	beta-hexosaminidase beta chain precursor, putative	LOCMI09283	Other glycan degradation:map00511	Other glycan degradation:map00511
LOCMI05942	LOCMI05942	PREDICTED: similar to lysosomal alpha-mannosidase (mannosidase alpha class 2b member 1)	LOCMI05942	Other glycan degradation:map00511	Other glycan degradation:map00511
LOCMI01253	LOCMI01253	aspartylglucosaminidase	LOCMI01253	Other glycan degradation:map00511	Other glycan degradation:map00511
LOCMI09622	LOCMI09622	Q16S75_AEDAE Alpha-l-fucosidase	LOCMI09622	Other glycan degradation:map00511	Other glycan degradation:map00511
LOCMI15933	LOCMI15933	PREDICTED: similar to O-Glycosyl hydrolase family 30 protein	LOCMI15933	Other glycan degradation:map00511	Other glycan degradation:map00511
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI16875	LOCMI16875	B6RHH4_LITVA Pyruvate kinase	LOCMI16875	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI16007	LOCMI16007	PREDICTED: alcohol dehydrogenase class-3-like	LOCMI16007	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI16091	LOCMI16091	E0VQN5_PEDHC Putative uncharacterized protein	LOCMI16091	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI15834	LOCMI15834	phosphoglucomutase	LOCMI15834	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Glycolysis / Gluconeogenesis:map00010	Glycolysis / Gluconeogenesis:map00010
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Histidine metabolism:map00340	Histidine metabolism:map00340
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Histidine metabolism:map00340	Histidine metabolism:map00340
LOCMI09621	LOCMI09621	Q7QJQ9_ANOGA AGAP007619-PA	LOCMI09621	Histidine metabolism:map00340	Histidine metabolism:map00340
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Histidine metabolism:map00340	Histidine metabolism:map00340
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Histidine metabolism:map00340	Histidine metabolism:map00340
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Histidine metabolism:map00340	Histidine metabolism:map00340
LOCMI17046	LOCMI17046	GJ23340	LOCMI17046	Porphyrin and chlorophyll metabolism:map00860	Porphyrin and chlorophyll metabolism:map00860
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	Porphyrin and chlorophyll metabolism:map00860	Porphyrin and chlorophyll metabolism:map00860
LOCMI16992	LOCMI16992	PREDICTED: similar to glucosyl/glucuronosyl transferases	LOCMI16992	Porphyrin and chlorophyll metabolism:map00860	Porphyrin and chlorophyll metabolism:map00860
LOCMI17045	LOCMI17045	PREDICTED: UDP-glucuronosyltransferase 2B10-like	LOCMI17045	Porphyrin and chlorophyll metabolism:map00860	Porphyrin and chlorophyll metabolism:map00860
LOCMI17036	LOCMI17036	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17036	Porphyrin and chlorophyll metabolism:map00860	Porphyrin and chlorophyll metabolism:map00860
LOCMI02150	LOCMI02150	ferritin-like precursor	LOCMI02150	Porphyrin and chlorophyll metabolism:map00860	Porphyrin and chlorophyll metabolism:map00860
