Ensembl	symbol	GeneOntology
LOCMI13335	LOCMI13335	GO:0017171
LOCMI03037	LOCMI03037	GO:0017171
LOCMI16415	LOCMI16415	GO:0017171
LOCMI16469	LOCMI16469	GO:0017171
LOCMI13914	LOCMI13914	GO:0017171
LOCMI16349	LOCMI16349	GO:0017171
LOCMI16672	LOCMI16672	GO:0060255
LOCMI16518	LOCMI16518	GO:0060255
LOCMI16491	LOCMI16491	GO:0060255
LOCMI15745	LOCMI15745	GO:0060255
LOCMI16100	LOCMI16100	GO:0046034
LOCMI08908	LOCMI08908	GO:0003924
LOCMI07446	LOCMI07446	GO:0007600
LOCMI03266	LOCMI03266	GO:0022803
LOCMI03436	LOCMI03436	GO:0043436
LOCMI02396	LOCMI02396	GO:0043436
LOCMI03663	LOCMI03663	GO:0043436
LOCMI16296	LOCMI16296	GO:0055114
LOCMI13963	LOCMI13963	GO:0055114
LOCMI16206	LOCMI16206	GO:0055114
LOCMI16195	LOCMI16195	GO:0055114
LOCMI07174	LOCMI07174	GO:0055114
LOCMI14928	LOCMI14928	GO:0055114
LOCMI16272	LOCMI16272	GO:0055114
LOCMI03021	LOCMI03021	GO:0055114
LOCMI03436	LOCMI03436	GO:0055114
LOCMI15776	LOCMI15776	GO:0055114
LOCMI16264	LOCMI16264	GO:0055114
LOCMI02396	LOCMI02396	GO:0055114
LOCMI16257	LOCMI16257	GO:0055114
LOCMI11739	LOCMI11739	GO:0055114
LOCMI09783	LOCMI09783	GO:0055114
LOCMI15975	LOCMI15975	GO:0055114
LOCMI16136	LOCMI16136	GO:0055114
LOCMI10884	LOCMI10884	GO:0055114
LOCMI09721	LOCMI09721	GO:0055114
LOCMI11640	LOCMI11640	GO:0055114
LOCMI16234	LOCMI16234	GO:0055114
LOCMI16230	LOCMI16230	GO:0055114
LOCMI04613	LOCMI04613	GO:0016192
LOCMI08908	LOCMI08908	GO:0043234
LOCMI16100	LOCMI16100	GO:0043234
LOCMI08908	LOCMI08908	GO:0016818
LOCMI05620	LOCMI05620	GO:0065008
LOCMI03329	LOCMI03329	GO:0016614
LOCMI00838	LOCMI00838	GO:0016614
LOCMI02405	LOCMI02405	GO:0016614
LOCMI03770	LOCMI03770	GO:0016614
LOCMI15975	LOCMI15975	GO:0016614
LOCMI12984	LOCMI12984	GO:0016614
LOCMI16672	LOCMI16672	GO:0043231
LOCMI16518	LOCMI16518	GO:0043231
LOCMI16491	LOCMI16491	GO:0043231
LOCMI15745	LOCMI15745	GO:0043231
LOCMI01276	LOCMI01276	GO:0043231
LOCMI03595	LOCMI03595	GO:0043232
LOCMI03332	LOCMI03332	GO:0019538
LOCMI08511	LOCMI08511	GO:0019538
LOCMI13335	LOCMI13335	GO:0019538
LOCMI03037	LOCMI03037	GO:0019538
LOCMI16415	LOCMI16415	GO:0019538
LOCMI16469	LOCMI16469	GO:0019538
LOCMI03473	LOCMI03473	GO:0019538
LOCMI13914	LOCMI13914	GO:0019538
LOCMI11712	LOCMI11712	GO:0019538
LOCMI06732	LOCMI06732	GO:0019538
LOCMI16349	LOCMI16349	GO:0019538
LOCMI03595	LOCMI03595	GO:0019538
LOCMI07827	LOCMI07827	GO:0019538
LOCMI08908	LOCMI08908	GO:0016817
LOCMI05620	LOCMI05620	GO:0048878
LOCMI16100	LOCMI16100	GO:0006163
LOCMI16100	LOCMI16100	GO:0009165
LOCMI01633	LOCMI01633	GO:0005524
LOCMI17185	LOCMI17185	GO:0004553
LOCMI17127	LOCMI17127	GO:0004553
LOCMI15490	LOCMI15490	GO:0004553
LOCMI17170	LOCMI17170	GO:0004553
LOCMI15467	LOCMI15467	GO:0004553
LOCMI03536	LOCMI03536	GO:0004553
LOCMI16689	LOCMI16689	GO:0004553
LOCMI02015	LOCMI02015	GO:0004553
LOCMI13600	LOCMI13600	GO:0004553
LOCMI17331	LOCMI17331	GO:0004553
LOCMI17048	LOCMI17048	GO:0004553
LOCMI05942	LOCMI05942	GO:0004553
LOCMI06775	LOCMI06775	GO:0004553
LOCMI16672	LOCMI16672	GO:0044424
LOCMI16518	LOCMI16518	GO:0044424
LOCMI16491	LOCMI16491	GO:0044424
LOCMI15745	LOCMI15745	GO:0044424
LOCMI01276	LOCMI01276	GO:0044424
LOCMI08908	LOCMI08908	GO:0044424
LOCMI16100	LOCMI16100	GO:0044424
LOCMI03595	LOCMI03595	GO:0044424
LOCMI16625	LOCMI16625	GO:0044424
LOCMI15852	LOCMI15852	GO:0044424
LOCMI12816	LOCMI12816	GO:0044425
LOCMI07446	LOCMI07446	GO:0044425
LOCMI12856	LOCMI12856	GO:0044425
LOCMI13797	LOCMI13797	GO:0044425
LOCMI13242	LOCMI13242	GO:0044425
LOCMI16100	LOCMI16100	GO:0018130
LOCMI08908	LOCMI08908	GO:0044422
LOCMI03536	LOCMI03536	GO:0008270
LOCMI16518	LOCMI16518	GO:0008270
LOCMI15376	LOCMI15376	GO:0008270
LOCMI16491	LOCMI16491	GO:0008270
LOCMI03473	LOCMI03473	GO:0008270
LOCMI03971	LOCMI03971	GO:0008270
LOCMI11712	LOCMI11712	GO:0008270
LOCMI06732	LOCMI06732	GO:0008270
LOCMI05942	LOCMI05942	GO:0008270
LOCMI07827	LOCMI07827	GO:0008270
LOCMI08908	LOCMI08908	GO:0022607
LOCMI16100	LOCMI16100	GO:0009141
LOCMI16100	LOCMI16100	GO:0009142
LOCMI16100	LOCMI16100	GO:0009144
LOCMI16100	LOCMI16100	GO:0009145
LOCMI16672	LOCMI16672	GO:0043229
LOCMI16518	LOCMI16518	GO:0043229
LOCMI16491	LOCMI16491	GO:0043229
LOCMI15745	LOCMI15745	GO:0043229
LOCMI01276	LOCMI01276	GO:0043229
LOCMI03595	LOCMI03595	GO:0043229
LOCMI16672	LOCMI16672	GO:0006807
LOCMI03436	LOCMI03436	GO:0006807
LOCMI16518	LOCMI16518	GO:0006807
LOCMI02396	LOCMI02396	GO:0006807
LOCMI16491	LOCMI16491	GO:0006807
LOCMI15975	LOCMI15975	GO:0006807
LOCMI03663	LOCMI03663	GO:0006807
LOCMI15745	LOCMI15745	GO:0006807
LOCMI16100	LOCMI16100	GO:0006807
LOCMI03206	LOCMI03206	GO:0003674
LOCMI17185	LOCMI17185	GO:0003674
LOCMI03332	LOCMI03332	GO:0003674
LOCMI16296	LOCMI16296	GO:0003674
LOCMI08511	LOCMI08511	GO:0003674
LOCMI05383	LOCMI05383	GO:0003674
LOCMI16588	LOCMI16588	GO:0003674
LOCMI07377	LOCMI07377	GO:0003674
LOCMI03329	LOCMI03329	GO:0003674
LOCMI13963	LOCMI13963	GO:0003674
LOCMI16206	LOCMI16206	GO:0003674
LOCMI00838	LOCMI00838	GO:0003674
LOCMI16195	LOCMI16195	GO:0003674
LOCMI17127	LOCMI17127	GO:0003674
LOCMI15490	LOCMI15490	GO:0003674
LOCMI07174	LOCMI07174	GO:0003674
LOCMI14928	LOCMI14928	GO:0003674
LOCMI05479	LOCMI05479	GO:0003674
LOCMI16221	LOCMI16221	GO:0003674
LOCMI17170	LOCMI17170	GO:0003674
LOCMI01594	LOCMI01594	GO:0003674
LOCMI13335	LOCMI13335	GO:0003674
LOCMI11351	LOCMI11351	GO:0003674
LOCMI09548	LOCMI09548	GO:0003674
LOCMI16600	LOCMI16600	GO:0003674
LOCMI16606	LOCMI16606	GO:0003674
LOCMI16604	LOCMI16604	GO:0003674
LOCMI15467	LOCMI15467	GO:0003674
LOCMI03037	LOCMI03037	GO:0003674
LOCMI16672	LOCMI16672	GO:0003674
LOCMI16598	LOCMI16598	GO:0003674
LOCMI16272	LOCMI16272	GO:0003674
LOCMI12816	LOCMI12816	GO:0003674
LOCMI03021	LOCMI03021	GO:0003674
LOCMI10699	LOCMI10699	GO:0003674
LOCMI03536	LOCMI03536	GO:0003674
LOCMI16689	LOCMI16689	GO:0003674
LOCMI03436	LOCMI03436	GO:0003674
LOCMI15776	LOCMI15776	GO:0003674
LOCMI16264	LOCMI16264	GO:0003674
LOCMI16518	LOCMI16518	GO:0003674
LOCMI16660	LOCMI16660	GO:0003674
LOCMI06431	LOCMI06431	GO:0003674
LOCMI07327	LOCMI07327	GO:0003674
LOCMI02396	LOCMI02396	GO:0003674
LOCMI15376	LOCMI15376	GO:0003674
LOCMI02015	LOCMI02015	GO:0003674
LOCMI01688	LOCMI01688	GO:0003674
LOCMI13600	LOCMI13600	GO:0003674
LOCMI02405	LOCMI02405	GO:0003674
LOCMI16257	LOCMI16257	GO:0003674
LOCMI03770	LOCMI03770	GO:0003674
LOCMI16415	LOCMI16415	GO:0003674
LOCMI11739	LOCMI11739	GO:0003674
LOCMI02377	LOCMI02377	GO:0003674
LOCMI11717	LOCMI11717	GO:0003674
LOCMI05620	LOCMI05620	GO:0003674
LOCMI16491	LOCMI16491	GO:0003674
LOCMI07442	LOCMI07442	GO:0003674
LOCMI09783	LOCMI09783	GO:0003674
LOCMI16469	LOCMI16469	GO:0003674
LOCMI15975	LOCMI15975	GO:0003674
LOCMI03663	LOCMI03663	GO:0003674
LOCMI03473	LOCMI03473	GO:0003674
LOCMI12984	LOCMI12984	GO:0003674
LOCMI16136	LOCMI16136	GO:0003674
LOCMI01539	LOCMI01539	GO:0003674
LOCMI03971	LOCMI03971	GO:0003674
LOCMI13914	LOCMI13914	GO:0003674
LOCMI15745	LOCMI15745	GO:0003674
LOCMI17331	LOCMI17331	GO:0003674
LOCMI06083	LOCMI06083	GO:0003674
LOCMI16435	LOCMI16435	GO:0003674
LOCMI08908	LOCMI08908	GO:0003674
LOCMI11712	LOCMI11712	GO:0003674
LOCMI10884	LOCMI10884	GO:0003674
LOCMI17048	LOCMI17048	GO:0003674
LOCMI04571	LOCMI04571	GO:0003674
LOCMI16100	LOCMI16100	GO:0003674
LOCMI09721	LOCMI09721	GO:0003674
LOCMI03066	LOCMI03066	GO:0003674
LOCMI07097	LOCMI07097	GO:0003674
LOCMI16630	LOCMI16630	GO:0003674
LOCMI15344	LOCMI15344	GO:0003674
LOCMI11017	LOCMI11017	GO:0003674
LOCMI16038	LOCMI16038	GO:0003674
LOCMI08032	LOCMI08032	GO:0003674
LOCMI05217	LOCMI05217	GO:0003674
LOCMI06732	LOCMI06732	GO:0003674
LOCMI11640	LOCMI11640	GO:0003674
LOCMI01633	LOCMI01633	GO:0003674
LOCMI13242	LOCMI13242	GO:0003674
LOCMI16349	LOCMI16349	GO:0003674
LOCMI15345	LOCMI15345	GO:0003674
LOCMI03595	LOCMI03595	GO:0003674
LOCMI05942	LOCMI05942	GO:0003674
LOCMI10363	LOCMI10363	GO:0003674
LOCMI07827	LOCMI07827	GO:0003674
LOCMI11963	LOCMI11963	GO:0003674
LOCMI15852	LOCMI15852	GO:0003674
LOCMI08129	LOCMI08129	GO:0003674
LOCMI03266	LOCMI03266	GO:0003674
LOCMI16234	LOCMI16234	GO:0003674
LOCMI00432	LOCMI00432	GO:0003674
LOCMI16230	LOCMI16230	GO:0003674
LOCMI06775	LOCMI06775	GO:0003674
LOCMI03206	LOCMI03206	GO:0005488
LOCMI07377	LOCMI07377	GO:0005488
LOCMI03329	LOCMI03329	GO:0005488
LOCMI13963	LOCMI13963	GO:0005488
LOCMI16206	LOCMI16206	GO:0005488
LOCMI16195	LOCMI16195	GO:0005488
LOCMI16221	LOCMI16221	GO:0005488
LOCMI09548	LOCMI09548	GO:0005488
LOCMI03037	LOCMI03037	GO:0005488
LOCMI16672	LOCMI16672	GO:0005488
LOCMI16272	LOCMI16272	GO:0005488
LOCMI10699	LOCMI10699	GO:0005488
LOCMI03536	LOCMI03536	GO:0005488
LOCMI03436	LOCMI03436	GO:0005488
LOCMI16264	LOCMI16264	GO:0005488
LOCMI16518	LOCMI16518	GO:0005488
LOCMI02396	LOCMI02396	GO:0005488
LOCMI15376	LOCMI15376	GO:0005488
LOCMI13600	LOCMI13600	GO:0005488
LOCMI02405	LOCMI02405	GO:0005488
LOCMI16257	LOCMI16257	GO:0005488
LOCMI03770	LOCMI03770	GO:0005488
LOCMI11739	LOCMI11739	GO:0005488
LOCMI11717	LOCMI11717	GO:0005488
LOCMI05620	LOCMI05620	GO:0005488
LOCMI16491	LOCMI16491	GO:0005488
LOCMI07442	LOCMI07442	GO:0005488
LOCMI15975	LOCMI15975	GO:0005488
LOCMI03663	LOCMI03663	GO:0005488
LOCMI03473	LOCMI03473	GO:0005488
LOCMI12984	LOCMI12984	GO:0005488
LOCMI16136	LOCMI16136	GO:0005488
LOCMI03971	LOCMI03971	GO:0005488
LOCMI15745	LOCMI15745	GO:0005488
LOCMI17331	LOCMI17331	GO:0005488
LOCMI08908	LOCMI08908	GO:0005488
LOCMI11712	LOCMI11712	GO:0005488
LOCMI10884	LOCMI10884	GO:0005488
LOCMI17048	LOCMI17048	GO:0005488
LOCMI04571	LOCMI04571	GO:0005488
LOCMI03066	LOCMI03066	GO:0005488
LOCMI08032	LOCMI08032	GO:0005488
LOCMI06732	LOCMI06732	GO:0005488
LOCMI01633	LOCMI01633	GO:0005488
LOCMI05942	LOCMI05942	GO:0005488
LOCMI10363	LOCMI10363	GO:0005488
LOCMI07827	LOCMI07827	GO:0005488
LOCMI03266	LOCMI03266	GO:0005488
LOCMI16234	LOCMI16234	GO:0005488
LOCMI00432	LOCMI00432	GO:0005488
LOCMI16230	LOCMI16230	GO:0005488
LOCMI16672	LOCMI16672	GO:0003676
LOCMI16518	LOCMI16518	GO:0003676
LOCMI16491	LOCMI16491	GO:0003676
LOCMI07442	LOCMI07442	GO:0003676
LOCMI15745	LOCMI15745	GO:0003676
LOCMI16672	LOCMI16672	GO:0003677
LOCMI16518	LOCMI16518	GO:0003677
LOCMI16491	LOCMI16491	GO:0003677
LOCMI15745	LOCMI15745	GO:0003677
LOCMI16672	LOCMI16672	GO:0005622
LOCMI16518	LOCMI16518	GO:0005622
LOCMI15376	LOCMI15376	GO:0005622
LOCMI04613	LOCMI04613	GO:0005622
LOCMI16491	LOCMI16491	GO:0005622
LOCMI03971	LOCMI03971	GO:0005622
LOCMI15745	LOCMI15745	GO:0005622
LOCMI01276	LOCMI01276	GO:0005622
LOCMI06083	LOCMI06083	GO:0005622
LOCMI08908	LOCMI08908	GO:0005622
LOCMI16100	LOCMI16100	GO:0005622
LOCMI05217	LOCMI05217	GO:0005622
LOCMI03595	LOCMI03595	GO:0005622
LOCMI16625	LOCMI16625	GO:0005622
LOCMI15852	LOCMI15852	GO:0005622
LOCMI16672	LOCMI16672	GO:0043227
LOCMI16518	LOCMI16518	GO:0043227
LOCMI16491	LOCMI16491	GO:0043227
LOCMI15745	LOCMI15745	GO:0043227
LOCMI01276	LOCMI01276	GO:0043227
LOCMI16672	LOCMI16672	GO:0050789
LOCMI16518	LOCMI16518	GO:0050789
LOCMI16491	LOCMI16491	GO:0050789
LOCMI07446	LOCMI07446	GO:0050789
LOCMI15745	LOCMI15745	GO:0050789
LOCMI16625	LOCMI16625	GO:0050789
LOCMI03595	LOCMI03595	GO:0044267
LOCMI04613	LOCMI04613	GO:0006888
LOCMI03436	LOCMI03436	GO:0009308
LOCMI02396	LOCMI02396	GO:0009308
LOCMI03663	LOCMI03663	GO:0009308
LOCMI13963	LOCMI13963	GO:0046914
LOCMI16206	LOCMI16206	GO:0046914
LOCMI16195	LOCMI16195	GO:0046914
LOCMI16221	LOCMI16221	GO:0046914
LOCMI16272	LOCMI16272	GO:0046914
LOCMI03536	LOCMI03536	GO:0046914
LOCMI03436	LOCMI03436	GO:0046914
LOCMI16264	LOCMI16264	GO:0046914
LOCMI16518	LOCMI16518	GO:0046914
LOCMI02396	LOCMI02396	GO:0046914
LOCMI15376	LOCMI15376	GO:0046914
LOCMI16257	LOCMI16257	GO:0046914
LOCMI05620	LOCMI05620	GO:0046914
LOCMI16491	LOCMI16491	GO:0046914
LOCMI03473	LOCMI03473	GO:0046914
LOCMI16136	LOCMI16136	GO:0046914
LOCMI03971	LOCMI03971	GO:0046914
LOCMI11712	LOCMI11712	GO:0046914
LOCMI10884	LOCMI10884	GO:0046914
LOCMI06732	LOCMI06732	GO:0046914
LOCMI05942	LOCMI05942	GO:0046914
LOCMI07827	LOCMI07827	GO:0046914
LOCMI16234	LOCMI16234	GO:0046914
LOCMI16230	LOCMI16230	GO:0046914
LOCMI16100	LOCMI16100	GO:0046483
LOCMI08908	LOCMI08908	GO:0016043
LOCMI08908	LOCMI08908	GO:0065003
LOCMI08908	LOCMI08908	GO:0044430
LOCMI16672	LOCMI16672	GO:0065007
LOCMI16518	LOCMI16518	GO:0065007
LOCMI05620	LOCMI05620	GO:0065007
LOCMI16491	LOCMI16491	GO:0065007
LOCMI07446	LOCMI07446	GO:0065007
LOCMI15745	LOCMI15745	GO:0065007
LOCMI16625	LOCMI16625	GO:0065007
LOCMI12816	LOCMI12816	GO:0031224
LOCMI07446	LOCMI07446	GO:0031224
LOCMI12856	LOCMI12856	GO:0031224
LOCMI13797	LOCMI13797	GO:0031224
LOCMI13242	LOCMI13242	GO:0031224
LOCMI08908	LOCMI08908	GO:0017076
LOCMI01633	LOCMI01633	GO:0017076
LOCMI16296	LOCMI16296	GO:0016491
LOCMI03329	LOCMI03329	GO:0016491
LOCMI13963	LOCMI13963	GO:0016491
LOCMI16206	LOCMI16206	GO:0016491
LOCMI00838	LOCMI00838	GO:0016491
LOCMI16195	LOCMI16195	GO:0016491
LOCMI07174	LOCMI07174	GO:0016491
LOCMI14928	LOCMI14928	GO:0016491
LOCMI16221	LOCMI16221	GO:0016491
LOCMI16272	LOCMI16272	GO:0016491
LOCMI03021	LOCMI03021	GO:0016491
LOCMI03436	LOCMI03436	GO:0016491
LOCMI15776	LOCMI15776	GO:0016491
LOCMI16264	LOCMI16264	GO:0016491
LOCMI02396	LOCMI02396	GO:0016491
LOCMI02405	LOCMI02405	GO:0016491
LOCMI16257	LOCMI16257	GO:0016491
LOCMI03770	LOCMI03770	GO:0016491
LOCMI11739	LOCMI11739	GO:0016491
LOCMI02377	LOCMI02377	GO:0016491
LOCMI09783	LOCMI09783	GO:0016491
LOCMI15975	LOCMI15975	GO:0016491
LOCMI12984	LOCMI12984	GO:0016491
LOCMI16136	LOCMI16136	GO:0016491
LOCMI01539	LOCMI01539	GO:0016491
LOCMI10884	LOCMI10884	GO:0016491
LOCMI09721	LOCMI09721	GO:0016491
LOCMI11640	LOCMI11640	GO:0016491
LOCMI15852	LOCMI15852	GO:0016491
LOCMI16234	LOCMI16234	GO:0016491
LOCMI16230	LOCMI16230	GO:0016491
LOCMI03436	LOCMI03436	GO:0044281
LOCMI02396	LOCMI02396	GO:0044281
LOCMI03663	LOCMI03663	GO:0044281
LOCMI16100	LOCMI16100	GO:0044281
LOCMI16100	LOCMI16100	GO:0009150
LOCMI08908	LOCMI08908	GO:0005525
LOCMI17185	LOCMI17185	GO:0016787
LOCMI03332	LOCMI03332	GO:0016787
LOCMI08511	LOCMI08511	GO:0016787
LOCMI17127	LOCMI17127	GO:0016787
LOCMI15490	LOCMI15490	GO:0016787
LOCMI17170	LOCMI17170	GO:0016787
LOCMI01594	LOCMI01594	GO:0016787
LOCMI13335	LOCMI13335	GO:0016787
LOCMI15467	LOCMI15467	GO:0016787
LOCMI03037	LOCMI03037	GO:0016787
LOCMI03536	LOCMI03536	GO:0016787
LOCMI16689	LOCMI16689	GO:0016787
LOCMI02015	LOCMI02015	GO:0016787
LOCMI13600	LOCMI13600	GO:0016787
LOCMI16415	LOCMI16415	GO:0016787
LOCMI07442	LOCMI07442	GO:0016787
LOCMI16469	LOCMI16469	GO:0016787
LOCMI03473	LOCMI03473	GO:0016787
LOCMI13914	LOCMI13914	GO:0016787
LOCMI17331	LOCMI17331	GO:0016787
LOCMI16435	LOCMI16435	GO:0016787
LOCMI08908	LOCMI08908	GO:0016787
LOCMI11712	LOCMI11712	GO:0016787
LOCMI17048	LOCMI17048	GO:0016787
LOCMI11017	LOCMI11017	GO:0016787
LOCMI16038	LOCMI16038	GO:0016787
LOCMI06732	LOCMI06732	GO:0016787
LOCMI16349	LOCMI16349	GO:0016787
LOCMI05942	LOCMI05942	GO:0016787
LOCMI07827	LOCMI07827	GO:0016787
LOCMI08129	LOCMI08129	GO:0016787
LOCMI06775	LOCMI06775	GO:0016787
LOCMI16206	LOCMI16206	GO:0020037
LOCMI16195	LOCMI16195	GO:0020037
LOCMI16221	LOCMI16221	GO:0020037
LOCMI16272	LOCMI16272	GO:0020037
LOCMI16264	LOCMI16264	GO:0020037
LOCMI16257	LOCMI16257	GO:0020037
LOCMI16136	LOCMI16136	GO:0020037
LOCMI10884	LOCMI10884	GO:0020037
LOCMI16234	LOCMI16234	GO:0020037
LOCMI16230	LOCMI16230	GO:0020037
LOCMI16672	LOCMI16672	GO:0043565
LOCMI16518	LOCMI16518	GO:0043565
LOCMI16491	LOCMI16491	GO:0043565
LOCMI15745	LOCMI15745	GO:0043565
LOCMI05620	LOCMI05620	GO:0006812
LOCMI05620	LOCMI05620	GO:0006811
LOCMI16100	LOCMI16100	GO:0006811
LOCMI03266	LOCMI03266	GO:0006811
LOCMI16588	LOCMI16588	GO:0006810
LOCMI07988	LOCMI07988	GO:0006810
LOCMI16660	LOCMI16660	GO:0006810
LOCMI06431	LOCMI06431	GO:0006810
LOCMI04613	LOCMI04613	GO:0006810
LOCMI05620	LOCMI05620	GO:0006810
LOCMI06083	LOCMI06083	GO:0006810
LOCMI16100	LOCMI16100	GO:0006810
LOCMI05217	LOCMI05217	GO:0006810
LOCMI13242	LOCMI13242	GO:0006810
LOCMI11963	LOCMI11963	GO:0006810
LOCMI03266	LOCMI03266	GO:0006810
LOCMI16672	LOCMI16672	GO:0009889
LOCMI16518	LOCMI16518	GO:0009889
LOCMI16491	LOCMI16491	GO:0009889
LOCMI15745	LOCMI15745	GO:0009889
LOCMI16100	LOCMI16100	GO:0009152
LOCMI16672	LOCMI16672	GO:0050794
LOCMI16518	LOCMI16518	GO:0050794
LOCMI16491	LOCMI16491	GO:0050794
LOCMI07446	LOCMI07446	GO:0050794
LOCMI15745	LOCMI15745	GO:0050794
LOCMI16625	LOCMI16625	GO:0050794
LOCMI17185	LOCMI17185	GO:0003824
LOCMI03332	LOCMI03332	GO:0003824
LOCMI16296	LOCMI16296	GO:0003824
LOCMI08511	LOCMI08511	GO:0003824
LOCMI03329	LOCMI03329	GO:0003824
LOCMI13963	LOCMI13963	GO:0003824
LOCMI16206	LOCMI16206	GO:0003824
LOCMI00838	LOCMI00838	GO:0003824
LOCMI16195	LOCMI16195	GO:0003824
LOCMI17127	LOCMI17127	GO:0003824
LOCMI15490	LOCMI15490	GO:0003824
LOCMI07174	LOCMI07174	GO:0003824
LOCMI14928	LOCMI14928	GO:0003824
LOCMI16221	LOCMI16221	GO:0003824
LOCMI17170	LOCMI17170	GO:0003824
LOCMI01594	LOCMI01594	GO:0003824
LOCMI13335	LOCMI13335	GO:0003824
LOCMI15467	LOCMI15467	GO:0003824
LOCMI03037	LOCMI03037	GO:0003824
LOCMI16272	LOCMI16272	GO:0003824
LOCMI12816	LOCMI12816	GO:0003824
LOCMI03021	LOCMI03021	GO:0003824
LOCMI03536	LOCMI03536	GO:0003824
LOCMI16689	LOCMI16689	GO:0003824
LOCMI03436	LOCMI03436	GO:0003824
LOCMI15776	LOCMI15776	GO:0003824
LOCMI16264	LOCMI16264	GO:0003824
LOCMI07327	LOCMI07327	GO:0003824
LOCMI02396	LOCMI02396	GO:0003824
LOCMI02015	LOCMI02015	GO:0003824
LOCMI13600	LOCMI13600	GO:0003824
LOCMI02405	LOCMI02405	GO:0003824
LOCMI16257	LOCMI16257	GO:0003824
